payment_id,sale_id,payment_method,amount,payment_status,transaction_reference,paid_at
2764,2852,CARD,157450.48,success,TXN-00002852,2026-05-18 16:13:00
2765,2853,BANK_TRANSFER,124707.75,success,TXN-00002853,2026-08-06 13:54:00
2766,2854,CASH,427226.35,success,TXN-00002854,2026-06-26 11:55:00
2767,2855,BANK_TRANSFER,455842.62,success,TXN-00002855,2026-04-29 14:10:00
2768,2856,CARD,309752.83,success,TXN-00002856,2026-05-16 12:30:00
2769,2857,BANK_TRANSFER,112404.0,success,TXN-00002857,2026-05-15 14:22:00
2770,2858,CARD,493300.6,success,TXN-00002858,2026-09-18 12:34:00
2771,2859,CARD,300440.18,success,TXN-00002859,2026-09-26 20:00:00
2772,2860,UPI,595295.01,success,TXN-00002860,2026-05-10 10:04:00
2773,2861,CARD,348582.55,success,TXN-00002861,2026-06-30 09:59:00
2774,2862,CASH,368786.44,success,TXN-00002862,2026-06-21 16:16:00
2775,2863,CASH,171107.26,success,TXN-00002863,2026-09-16 10:49:00
2776,2864,CASH,270300.53,success,TXN-00002864,2026-05-21 09:28:00
2777,2865,CASH,119063.63,success,TXN-00002865,2026-07-12 12:27:00
2778,2866,CASH,31172.79,success,TXN-00002866,2026-08-08 15:26:00
2779,2867,CASH,275378.23,success,TXN-00002867,2026-07-19 10:11:00
2780,2868,UPI,111211.09,success,TXN-00002868,2026-06-05 16:39:00
2781,2869,CARD,137655.86,success,TXN-00002869,2026-07-21 17:41:00
2782,2870,BANK_TRANSFER,352448.16,success,TXN-00002870,2026-04-21 18:30:00
2783,2871,BANK_TRANSFER,154409.16,success,TXN-00002871,2026-04-09 17:55:00
2784,2872,UPI,91530.29,success,TXN-00002872,2026-04-21 16:39:00
2785,2873,CASH,140724.96,success,TXN-00002873,2026-08-04 19:30:00
2786,2874,BANK_TRANSFER,185658.54,success,TXN-00002874,2026-07-21 15:46:00
2787,2875,CASH,160997.57,success,TXN-00002875,2026-05-20 13:26:00
2788,2877,CASH,254045.2,success,TXN-00002877,2026-05-03 15:00:00
2789,2878,BANK_TRANSFER,55574.63,success,TXN-00002878,2026-09-18 15:46:00
2790,2879,BANK_TRANSFER,131233.23,success,TXN-00002879,2026-06-08 13:57:00
2791,2880,CARD,18633.86,success,TXN-00002880,2026-07-07 14:33:00
2792,2881,UPI,153445.63,success,TXN-00002881,2026-09-22 16:46:00
2793,2882,CARD,118073.57,success,TXN-00002882,2026-04-04 13:09:00
2794,2883,CASH,304101.73,success,TXN-00002883,2026-09-18 09:39:00
2795,2884,CARD,187347.91,success,TXN-00002884,2026-07-01 16:49:00
2796,2885,UPI,266961.94,success,TXN-00002885,2026-08-12 15:43:00
2797,2886,CASH,63860.95,success,TXN-00002886,2026-07-23 15:43:00
2798,2887,CARD,564615.47,success,TXN-00002887,2026-04-14 13:08:00
2799,2888,BANK_TRANSFER,2808.85,success,TXN-00002888,2026-08-04 15:34:00
2800,2889,CASH,194192.06,success,TXN-00002889,2026-05-29 10:30:00
2801,2890,UPI,261968.17,success,TXN-00002890,2026-04-13 09:40:00
2802,2891,BANK_TRANSFER,169980.96,success,TXN-00002891,2026-06-02 16:50:00
2803,2892,CASH,182438.89,success,TXN-00002892,2026-07-10 12:18:00
2804,2893,UPI,89422.03,success,TXN-00002893,2026-04-09 11:00:00
2805,2895,CARD,197363.75,success,TXN-00002895,2026-07-11 15:25:00
2806,2896,CARD,324109.89,success,TXN-00002896,2026-07-24 16:27:00
2807,2897,UPI,132950.5,success,TXN-00002897,2026-05-12 20:31:00
2808,2898,CARD,255262.67,success,TXN-00002898,2026-06-27 18:32:00
2809,2899,CASH,216491.93,success,TXN-00002899,2026-07-30 09:52:00
2810,2900,BANK_TRANSFER,461169.29,success,TXN-00002900,2026-06-23 12:10:00
2811,2901,CARD,159082.76,success,TXN-00002901,2026-04-01 18:22:00
2812,2902,BANK_TRANSFER,467106.61,success,TXN-00002902,2026-07-19 09:32:00
2813,2903,BANK_TRANSFER,220123.91,success,TXN-00002903,2026-09-11 12:55:00
2814,2904,CARD,423599.09,success,TXN-00002904,2026-08-16 11:02:00
2815,2905,CARD,259640.07,success,TXN-00002905,2026-08-11 14:17:00
2816,2906,BANK_TRANSFER,195347.16,success,TXN-00002906,2026-07-13 16:38:00
2817,2908,CARD,262256.16,success,TXN-00002908,2026-07-09 14:26:00
2818,2910,CASH,294446.0,success,TXN-00002910,2026-06-23 11:21:00
2819,2911,UPI,331937.11,success,TXN-00002911,2026-06-15 19:01:00
2820,2912,UPI,287730.31,success,TXN-00002912,2026-04-09 09:38:00
2821,2913,UPI,249459.22,success,TXN-00002913,2026-07-01 13:07:00
2822,2914,CASH,442559.43,success,TXN-00002914,2026-08-24 13:04:00
2823,2915,CARD,98366.19,success,TXN-00002915,2026-08-25 18:25:00
2824,2916,CARD,233673.05,success,TXN-00002916,2026-07-21 18:37:00
2825,2918,CASH,85065.02,success,TXN-00002918,2026-08-14 11:06:00
2826,2919,CASH,97885.83,success,TXN-00002919,2026-08-07 14:27:00
2827,2920,BANK_TRANSFER,355470.48,success,TXN-00002920,2026-06-07 19:09:00
2828,2921,CASH,165081.97,success,TXN-00002921,2026-06-26 15:33:00
2829,2922,UPI,163414.1,success,TXN-00002922,2026-04-03 10:36:00
2830,2923,CASH,374013.95,success,TXN-00002923,2026-09-06 10:09:00
2831,2924,UPI,445124.41,success,TXN-00002924,2026-05-09 19:23:00
2832,2925,CARD,47493.73,success,TXN-00002925,2026-09-20 19:22:00
2833,2926,CARD,102621.59,success,TXN-00002926,2026-09-09 17:14:00
2834,2927,BANK_TRANSFER,197085.01,success,TXN-00002927,2026-06-19 15:24:00
2835,2928,CARD,220167.61,success,TXN-00002928,2026-08-15 10:05:00
2836,2929,CASH,40327.83,success,TXN-00002929,2026-07-05 10:13:00
2837,2930,BANK_TRANSFER,118643.56,success,TXN-00002930,2026-09-10 09:33:00
2838,2931,CARD,106013.88,success,TXN-00002931,2026-04-29 16:35:00
2839,2932,CASH,171770.22,success,TXN-00002932,2026-08-16 17:43:00
2840,2933,CASH,121468.44,success,TXN-00002933,2026-09-17 12:34:00
2841,2934,CARD,144739.12,success,TXN-00002934,2026-09-13 15:09:00
2842,2935,CASH,186011.59,success,TXN-00002935,2026-05-22 10:59:00
2843,2936,BANK_TRANSFER,66152.32,success,TXN-00002936,2026-07-26 19:08:00
2844,2937,BANK_TRANSFER,296412.75,success,TXN-00002937,2026-08-12 17:26:00
2845,2938,UPI,202422.97,success,TXN-00002938,2026-08-03 14:46:00
2846,2939,UPI,85658.78,success,TXN-00002939,2026-06-20 10:40:00
2847,2940,CASH,453528.65,success,TXN-00002940,2026-07-25 10:10:00
2848,2941,BANK_TRANSFER,441769.24,success,TXN-00002941,2026-07-21 19:23:00
2849,2942,BANK_TRANSFER,266254.57,success,TXN-00002942,2026-04-02 16:25:00
2850,2943,UPI,9406.17,success,TXN-00002943,2026-08-31 15:40:00
2851,2944,CASH,35983.66,success,TXN-00002944,2026-05-06 17:09:00
2852,2945,CASH,21825.3,success,TXN-00002945,2026-06-27 09:38:00
2853,2947,CARD,343124.41,success,TXN-00002947,2026-05-23 16:26:00
2854,2948,CASH,221550.67,success,TXN-00002948,2026-05-07 11:30:00
2855,2949,UPI,341443.31,success,TXN-00002949,2026-09-05 18:50:00
2856,2950,UPI,128143.34,success,TXN-00002950,2026-09-15 20:38:00
2857,2951,CARD,81684.43,success,TXN-00002951,2026-07-17 13:59:00
2858,2952,CARD,459682.9,success,TXN-00002952,2026-05-03 17:53:00
2859,2953,CARD,278910.91,success,TXN-00002953,2026-08-02 14:09:00
2860,2954,BANK_TRANSFER,93909.12,success,TXN-00002954,2026-06-28 16:15:00
2861,2955,CASH,329106.39,success,TXN-00002955,2026-04-19 13:25:00
2862,2956,BANK_TRANSFER,225233.23,success,TXN-00002956,2026-06-27 20:33:00
2863,2957,UPI,176980.41,success,TXN-00002957,2026-06-05 16:12:00
2864,2958,CASH,176685.44,success,TXN-00002958,2026-05-06 13:07:00
2865,2959,CARD,209500.34,success,TXN-00002959,2026-05-03 11:56:00
2866,2960,UPI,246703.35,success,TXN-00002960,2026-09-13 09:38:00
2867,2961,UPI,79089.83,success,TXN-00002961,2026-05-16 15:41:00
2868,2962,CARD,33186.15,success,TXN-00002962,2026-08-23 20:18:00
2869,2963,CARD,194799.8,success,TXN-00002963,2026-06-15 14:50:00
2870,2964,CARD,407534.61,success,TXN-00002964,2026-06-12 10:05:00
2871,2965,BANK_TRANSFER,224026.14,success,TXN-00002965,2026-09-13 11:24:00
2872,2966,CASH,265121.43,success,TXN-00002966,2026-05-26 16:40:00
2873,2967,UPI,87380.85,success,TXN-00002967,2026-04-18 10:34:00
2874,2969,CASH,417683.24,success,TXN-00002969,2026-08-25 15:27:00
2875,2970,CASH,284461.94,success,TXN-00002970,2026-04-26 11:48:00
2876,2971,CARD,74593.26,success,TXN-00002971,2026-09-18 11:11:00
2877,2972,CASH,104622.85,success,TXN-00002972,2026-05-17 11:52:00
2878,2973,BANK_TRANSFER,108063.11,success,TXN-00002973,2026-06-12 20:57:00
2879,2974,UPI,213381.66,success,TXN-00002974,2026-04-26 18:01:00
2880,2975,CASH,388429.0,success,TXN-00002975,2026-04-26 19:49:00
2881,2976,CARD,201630.13,success,TXN-00002976,2026-08-01 14:46:00
2882,2977,UPI,102604.76,success,TXN-00002977,2026-07-23 14:18:00
2883,2978,UPI,262701.35,success,TXN-00002978,2026-06-14 17:55:00
2884,2979,CASH,159600.83,success,TXN-00002979,2026-04-20 15:03:00
2885,2980,BANK_TRANSFER,122742.93,success,TXN-00002980,2026-09-11 11:38:00
2886,2981,CASH,119515.37,success,TXN-00002981,2026-06-05 18:55:00
2887,2982,BANK_TRANSFER,120701.89,success,TXN-00002982,2026-05-07 13:16:00
2888,2983,CARD,46467.09,success,TXN-00002983,2026-07-25 14:21:00
2889,2984,UPI,350772.71,success,TXN-00002984,2026-04-27 09:49:00
2890,2985,CARD,545212.27,success,TXN-00002985,2026-06-20 13:13:00
2891,2986,CASH,498914.54,success,TXN-00002986,2026-05-27 11:51:00
2892,2987,UPI,172030.21,success,TXN-00002987,2026-06-18 20:56:00
2893,2988,UPI,309407.26,success,TXN-00002988,2026-05-11 17:59:00
2894,2989,CARD,46683.29,success,TXN-00002989,2026-04-12 15:46:00
2895,2990,CARD,121285.72,success,TXN-00002990,2026-05-18 09:10:00
2896,2991,CARD,62293.66,success,TXN-00002991,2026-05-21 10:11:00
2897,2992,CARD,301326.63,success,TXN-00002992,2026-07-30 12:39:00
2898,2993,UPI,399607.97,success,TXN-00002993,2026-07-14 14:16:00
2899,2994,UPI,185283.0,success,TXN-00002994,2026-08-23 18:43:00
2900,2995,UPI,144252.02,success,TXN-00002995,2026-04-02 17:42:00
2901,2996,CASH,208650.34,success,TXN-00002996,2026-07-15 12:59:00
2902,2997,CARD,336608.48,success,TXN-00002997,2026-05-14 16:28:00
2903,2998,BANK_TRANSFER,285701.97,success,TXN-00002998,2026-04-15 18:17:00
2904,2999,CARD,40799.02,success,TXN-00002999,2026-06-25 18:34:00
2905,3000,CARD,550216.13,success,TXN-00003000,2026-07-20 12:26:00
2906,3001,CASH,148714.26,success,TXN-00003001,2026-04-26 10:13:00
2907,3002,UPI,287363.82,success,TXN-00003002,2026-04-14 10:36:00
2908,3003,UPI,160792.88,success,TXN-00003003,2026-06-02 14:40:00
2909,3004,UPI,221639.87,success,TXN-00003004,2026-08-14 19:36:00
2910,3005,UPI,5866.06,success,TXN-00003005,2026-04-01 19:58:00
2911,3006,CARD,216564.77,success,TXN-00003006,2026-09-09 11:19:00
2912,3007,BANK_TRANSFER,44726.94,success,TXN-00003007,2026-06-16 19:16:00
2913,3008,UPI,45879.01,success,TXN-00003008,2026-06-10 14:07:00
2914,3009,CARD,269355.13,success,TXN-00003009,2026-07-23 16:20:00
2915,3010,CASH,309698.97,success,TXN-00003010,2026-08-14 14:05:00
2916,3011,CASH,92429.1,success,TXN-00003011,2026-05-27 18:45:00
2917,3012,BANK_TRANSFER,56084.68,success,TXN-00003012,2026-09-27 12:03:00
2918,3013,UPI,157731.13,success,TXN-00003013,2026-09-26 18:15:00
2919,3014,UPI,234415.82,success,TXN-00003014,2026-05-11 15:23:00
2920,3015,UPI,422468.46,success,TXN-00003015,2026-08-05 09:18:00
2921,3016,BANK_TRANSFER,502685.21,success,TXN-00003016,2026-06-28 19:09:00
2922,3017,CARD,59332.82,success,TXN-00003017,2026-05-02 20:45:00
2923,3018,CARD,366631.42,success,TXN-00003018,2026-04-02 09:42:00
2924,3019,BANK_TRANSFER,177012.51,success,TXN-00003019,2026-08-04 10:12:00
2925,3020,CASH,396326.9,success,TXN-00003020,2026-05-05 16:07:00
2926,3021,CASH,250985.12,success,TXN-00003021,2026-04-26 15:21:00
2927,3022,CASH,146965.29,success,TXN-00003022,2026-07-30 09:37:00
2928,3023,CASH,272893.5,success,TXN-00003023,2026-08-15 11:01:00
2929,3024,UPI,149251.01,success,TXN-00003024,2026-05-14 09:36:00
2930,3025,UPI,346765.84,success,TXN-00003025,2026-07-09 11:36:00
2931,3027,CASH,205350.61,success,TXN-00003027,2026-09-01 15:48:00
2932,3028,UPI,314748.0,success,TXN-00003028,2026-07-29 09:43:00
2933,3029,BANK_TRANSFER,55941.28,success,TXN-00003029,2026-07-26 19:06:00
2934,3030,CASH,264807.21,success,TXN-00003030,2026-07-05 20:46:00
2935,3031,CARD,76406.17,success,TXN-00003031,2026-08-22 12:57:00
2936,3032,CARD,29950.53,success,TXN-00003032,2026-04-08 19:37:00
2937,3033,UPI,306709.78,success,TXN-00003033,2026-07-03 16:00:00
2938,3034,CARD,116265.67,success,TXN-00003034,2026-07-31 20:08:00
2939,3035,BANK_TRANSFER,401185.75,success,TXN-00003035,2026-06-01 13:32:00
2940,3036,BANK_TRANSFER,224397.15,success,TXN-00003036,2026-06-12 18:25:00
2941,3037,CASH,201454.38,success,TXN-00003037,2026-08-24 15:19:00
2942,3038,UPI,36548.67,success,TXN-00003038,2026-05-15 12:10:00
2943,3039,CARD,10377.65,success,TXN-00003039,2026-04-30 14:37:00
2944,3040,UPI,294196.56,success,TXN-00003040,2026-09-05 18:07:00
2945,3041,CARD,438812.65,success,TXN-00003041,2026-06-29 18:38:00
2946,3042,CARD,45725.95,success,TXN-00003042,2026-08-03 17:34:00
2947,3043,CARD,375885.94,success,TXN-00003043,2026-05-25 19:15:00
2948,3044,BANK_TRANSFER,322247.27,success,TXN-00003044,2026-05-17 13:03:00
2949,3045,CASH,146212.18,success,TXN-00003045,2026-06-20 17:29:00
2950,3046,UPI,88642.54,success,TXN-00003046,2026-04-16 15:52:00
2951,3047,CARD,211004.28,success,TXN-00003047,2026-07-18 13:28:00
2952,3048,UPI,37587.65,success,TXN-00003048,2026-05-06 20:18:00
2953,3049,CARD,38604.88,success,TXN-00003049,2026-04-21 11:29:00
2954,3050,BANK_TRANSFER,67312.58,success,TXN-00003050,2026-05-24 15:48:00
2955,3051,UPI,27993.1,success,TXN-00003051,2026-09-05 10:04:00
2956,3052,CARD,251917.15,success,TXN-00003052,2026-07-28 17:52:00
2957,3053,UPI,74256.28,success,TXN-00003053,2026-09-17 15:11:00
2958,3054,CARD,223498.24,success,TXN-00003054,2026-06-27 19:03:00
2959,3055,CASH,313985.08,success,TXN-00003055,2026-05-23 09:40:00
2960,3056,BANK_TRANSFER,27900.27,success,TXN-00003056,2026-09-02 16:30:00
2961,3057,CARD,159098.75,success,TXN-00003057,2026-04-30 19:21:00
2962,3058,CASH,46008.87,success,TXN-00003058,2026-06-13 14:49:00
2963,3059,BANK_TRANSFER,186897.49,success,TXN-00003059,2026-05-19 19:38:00
2964,3060,UPI,51390.3,success,TXN-00003060,2026-06-03 15:45:00
2965,3061,BANK_TRANSFER,172281.2,success,TXN-00003061,2026-09-17 20:16:00
2966,3062,CASH,180675.42,success,TXN-00003062,2026-08-16 11:24:00
2967,3063,CARD,192727.73,success,TXN-00003063,2026-07-18 15:23:00
2968,3064,CASH,360652.36,success,TXN-00003064,2026-06-22 09:49:00
2969,3065,CASH,182294.06,success,TXN-00003065,2026-06-27 09:30:00
2970,3066,CASH,146309.11,success,TXN-00003066,2026-07-19 19:06:00
2971,3067,CASH,106846.5,success,TXN-00003067,2026-05-13 20:48:00
2972,3068,CARD,177786.4,success,TXN-00003068,2026-07-31 12:53:00
2973,3069,BANK_TRANSFER,24134.63,success,TXN-00003069,2026-05-31 13:33:00
2974,3070,UPI,33523.46,success,TXN-00003070,2026-07-21 10:19:00
2975,3071,BANK_TRANSFER,57113.19,success,TXN-00003071,2026-06-08 17:08:00
2976,3072,CARD,265634.69,success,TXN-00003072,2026-06-21 20:26:00
2977,3073,CASH,222320.82,success,TXN-00003073,2026-08-20 11:35:00
2978,3074,BANK_TRANSFER,161567.27,success,TXN-00003074,2026-06-19 11:47:00
2979,3075,BANK_TRANSFER,374919.87,success,TXN-00003075,2026-04-10 10:09:00
2980,3076,CARD,373405.56,success,TXN-00003076,2026-07-17 20:56:00
2981,3077,CASH,221195.03,success,TXN-00003077,2026-04-23 20:20:00
2982,3078,CARD,347782.34,success,TXN-00003078,2026-04-25 17:49:00
2983,3079,CASH,117769.75,success,TXN-00003079,2026-08-24 19:00:00
2984,3080,CARD,159379.72,success,TXN-00003080,2026-07-13 19:45:00
2985,3081,BANK_TRANSFER,89478.66,success,TXN-00003081,2026-05-12 17:09:00
2986,3082,BANK_TRANSFER,147788.29,success,TXN-00003082,2026-05-28 13:27:00
2987,3083,UPI,140645.62,success,TXN-00003083,2026-09-08 18:13:00
2988,3084,CASH,173602.13,success,TXN-00003084,2026-06-03 19:46:00
2989,3085,BANK_TRANSFER,280662.32,success,TXN-00003085,2026-07-17 13:30:00
2990,3086,CARD,89521.25,success,TXN-00003086,2026-09-09 18:33:00
2991,3087,BANK_TRANSFER,289534.22,success,TXN-00003087,2026-05-02 18:53:00
2992,3088,UPI,134456.61,success,TXN-00003088,2026-06-15 17:48:00
2993,3089,CARD,118658.07,success,TXN-00003089,2026-07-15 17:17:00
2994,3090,CASH,332447.74,success,TXN-00003090,2026-04-24 19:55:00
2995,3091,UPI,193735.28,success,TXN-00003091,2026-07-02 11:11:00
2996,3092,UPI,100934.0,success,TXN-00003092,2026-08-06 16:06:00
2997,3093,UPI,14704.19,success,TXN-00003093,2026-05-03 13:02:00
2998,3094,CASH,424184.12,success,TXN-00003094,2026-07-26 10:07:00
2999,3095,BANK_TRANSFER,193874.45,success,TXN-00003095,2026-07-16 11:55:00
3000,3096,UPI,243264.14,success,TXN-00003096,2026-09-06 10:37:00
3001,3097,UPI,266634.77,success,TXN-00003097,2026-04-27 17:46:00
3002,3098,CASH,111199.37,success,TXN-00003098,2026-06-16 14:29:00
3003,3099,BANK_TRANSFER,86398.49,success,TXN-00003099,2026-09-15 15:36:00
3004,3100,CASH,62121.08,success,TXN-00003100,2026-06-15 13:28:00
3005,3101,UPI,250621.48,success,TXN-00003101,2026-07-21 18:49:00
3006,3102,CASH,183272.83,success,TXN-00003102,2026-04-07 18:22:00
3007,3103,BANK_TRANSFER,254763.93,success,TXN-00003103,2026-05-23 12:21:00
3008,3104,BANK_TRANSFER,183447.3,success,TXN-00003104,2026-05-11 19:06:00
3009,3105,UPI,168888.77,success,TXN-00003105,2026-08-20 15:40:00
3010,3106,CARD,150458.49,success,TXN-00003106,2026-07-03 10:34:00
3011,3107,BANK_TRANSFER,45297.13,success,TXN-00003107,2026-05-02 13:10:00
3012,3108,BANK_TRANSFER,81760.82,success,TXN-00003108,2026-09-26 19:19:00
3013,3109,CARD,214323.46,success,TXN-00003109,2026-08-16 19:25:00
3014,3111,CASH,123794.43,success,TXN-00003111,2026-08-10 20:21:00
3015,3112,UPI,107523.84,success,TXN-00003112,2026-06-06 16:19:00
3016,3113,CARD,75713.38,success,TXN-00003113,2026-06-16 20:05:00
3017,3114,UPI,312274.43,success,TXN-00003114,2026-06-16 14:06:00
3018,3115,BANK_TRANSFER,161960.43,success,TXN-00003115,2026-07-19 15:15:00
3019,3116,BANK_TRANSFER,206090.43,success,TXN-00003116,2026-07-31 11:39:00
3020,3117,CASH,136286.58,success,TXN-00003117,2026-08-07 18:22:00
3021,3118,CARD,173462.03,success,TXN-00003118,2026-06-28 19:22:00
3022,3119,BANK_TRANSFER,152496.93,success,TXN-00003119,2026-07-02 16:52:00
3023,3120,UPI,313141.55,success,TXN-00003120,2026-08-02 17:24:00
3024,3121,BANK_TRANSFER,82454.34,success,TXN-00003121,2026-07-01 11:12:00
3025,3122,UPI,138701.46,success,TXN-00003122,2026-04-29 11:14:00
3026,3123,CASH,343158.26,success,TXN-00003123,2026-09-02 18:49:00
3027,3124,CASH,175986.23,success,TXN-00003124,2026-08-03 11:10:00
3028,3125,CARD,153706.91,success,TXN-00003125,2026-07-30 11:30:00
3029,3126,BANK_TRANSFER,106127.48,success,TXN-00003126,2026-04-29 10:32:00
3030,3127,UPI,223461.27,success,TXN-00003127,2026-07-31 12:33:00
3031,3128,UPI,229694.64,success,TXN-00003128,2026-04-30 10:21:00
3032,3129,CASH,52220.78,success,TXN-00003129,2026-09-15 19:33:00
3033,3130,UPI,122057.77,success,TXN-00003130,2026-08-31 12:21:00
3034,3131,UPI,626283.0,success,TXN-00003131,2026-05-19 10:46:00
3035,3132,UPI,192399.16,success,TXN-00003132,2026-08-11 10:21:00
3036,3133,CASH,291948.78,success,TXN-00003133,2026-08-06 14:06:00
3037,3134,CARD,67171.82,success,TXN-00003134,2026-07-28 17:12:00
3038,3135,CARD,78742.73,success,TXN-00003135,2026-07-28 09:51:00
3039,3136,UPI,287324.26,success,TXN-00003136,2026-09-13 20:47:00
3040,3137,CASH,199439.1,success,TXN-00003137,2026-06-28 18:47:00
3041,3138,CASH,337324.09,success,TXN-00003138,2026-04-18 19:50:00
3042,3139,CARD,248364.6,success,TXN-00003139,2026-06-03 17:58:00
3043,3140,CASH,119759.35,success,TXN-00003140,2026-06-22 16:39:00
3044,3141,BANK_TRANSFER,559.58,success,TXN-00003141,2026-08-09 10:09:00
3045,3142,CARD,302143.63,success,TXN-00003142,2026-09-03 19:19:00
3046,3143,UPI,43294.77,success,TXN-00003143,2026-06-25 19:56:00
3047,3144,CARD,214725.45,success,TXN-00003144,2026-06-10 20:36:00
3048,3145,CARD,209690.56,success,TXN-00003145,2026-08-21 16:25:00
3049,3146,CARD,162060.89,success,TXN-00003146,2026-09-28 18:32:00
3050,3147,CASH,243997.23,success,TXN-00003147,2026-08-20 20:54:00
3051,3148,CASH,48618.44,success,TXN-00003148,2026-08-18 13:17:00
3052,3149,CASH,104762.23,success,TXN-00003149,2026-07-21 20:28:00
3053,3150,CARD,31113.15,success,TXN-00003150,2026-06-28 19:01:00
3054,3151,UPI,205313.96,success,TXN-00003151,2026-06-19 12:16:00
3055,3152,BANK_TRANSFER,74820.06,success,TXN-00003152,2026-09-05 11:42:00
3056,3153,CARD,37318.83,success,TXN-00003153,2026-09-10 20:47:00
3057,3154,BANK_TRANSFER,324857.24,success,TXN-00003154,2026-09-04 10:24:00
3058,3155,UPI,195183.48,success,TXN-00003155,2026-05-22 18:09:00
3059,3156,CASH,113129.22,success,TXN-00003156,2026-07-28 17:01:00
3060,3157,BANK_TRANSFER,180132.39,success,TXN-00003157,2026-06-06 19:03:00
3061,3158,CASH,244555.73,success,TXN-00003158,2026-05-12 12:51:00
3062,3159,UPI,171705.11,success,TXN-00003159,2026-06-07 11:16:00
3063,3160,UPI,109442.56,success,TXN-00003160,2026-07-13 14:09:00
3064,3161,CARD,80493.29,success,TXN-00003161,2026-09-11 19:22:00
3065,3162,UPI,78043.29,success,TXN-00003162,2026-04-14 20:47:00
3066,3163,BANK_TRANSFER,290032.43,success,TXN-00003163,2026-07-23 13:04:00
3067,3164,CASH,251787.74,success,TXN-00003164,2026-07-30 20:51:00
3068,3165,CASH,151589.09,success,TXN-00003165,2026-05-23 19:13:00
3069,3167,BANK_TRANSFER,173583.45,success,TXN-00003167,2026-08-20 18:35:00
3070,3168,UPI,82310.25,success,TXN-00003168,2026-08-19 11:55:00
3071,3169,CASH,93671.89,success,TXN-00003169,2026-06-23 21:24:00
3072,3170,BANK_TRANSFER,339107.21,success,TXN-00003170,2026-05-12 14:24:00
3073,3171,CASH,492383.35,success,TXN-00003171,2026-09-09 10:46:00
3074,3172,BANK_TRANSFER,268290.3,success,TXN-00003172,2026-05-10 16:21:00
3075,3173,CARD,122681.27,success,TXN-00003173,2026-04-08 16:04:00
3076,3174,CARD,98251.41,success,TXN-00003174,2026-06-05 10:56:00
3077,3176,CASH,134496.48,success,TXN-00003176,2026-08-22 18:19:00
3078,3177,UPI,120859.11,success,TXN-00003177,2026-07-01 13:32:00
3079,3178,CARD,149893.59,success,TXN-00003178,2026-08-26 15:13:00
3080,3179,BANK_TRANSFER,112467.03,success,TXN-00003179,2026-09-09 18:30:00
3081,3180,CASH,271425.01,success,TXN-00003180,2026-04-03 18:48:00
3082,3181,UPI,166937.56,success,TXN-00003181,2026-07-23 14:02:00
3083,3182,CASH,53568.65,success,TXN-00003182,2026-07-05 11:35:00
3084,3183,CARD,64469.86,success,TXN-00003183,2026-07-14 19:38:00
3085,3184,UPI,4436.14,success,TXN-00003184,2026-09-18 10:38:00
3086,3185,CASH,14451.88,success,TXN-00003185,2026-06-06 21:04:00
3087,3186,CARD,12540.6,success,TXN-00003186,2026-08-07 09:20:00
3088,3187,CASH,8146.24,success,TXN-00003187,2026-04-07 20:46:00
3089,3188,CASH,249958.35,success,TXN-00003188,2026-09-25 13:37:00
3090,3189,CARD,90856.87,success,TXN-00003189,2026-07-21 19:03:00
3091,3190,UPI,274233.25,success,TXN-00003190,2026-04-07 18:19:00
3092,3191,CARD,34788.45,success,TXN-00003191,2026-09-27 18:47:00
3093,3192,CASH,285583.96,success,TXN-00003192,2026-09-25 11:50:00
3094,3193,BANK_TRANSFER,89711.09,success,TXN-00003193,2026-09-11 10:14:00
3095,3194,CASH,107594.01,success,TXN-00003194,2026-06-08 15:47:00
3096,3195,BANK_TRANSFER,119281.14,success,TXN-00003195,2026-05-15 21:25:00
3097,3196,CARD,40642.57,success,TXN-00003196,2026-08-13 19:49:00
3098,3197,CASH,259166.08,success,TXN-00003197,2026-08-07 20:42:00
3099,3199,CASH,121603.67,success,TXN-00003199,2026-06-07 13:31:00
3100,3200,CARD,46516.43,success,TXN-00003200,2026-07-22 13:55:00
3101,3201,CARD,294419.86,success,TXN-00003201,2026-07-21 20:53:00
3102,3202,CASH,129709.84,success,TXN-00003202,2026-08-29 09:33:00
3103,3203,CASH,220000.62,success,TXN-00003203,2026-04-27 18:16:00
3104,3204,CASH,217320.81,success,TXN-00003204,2026-05-05 16:31:00
3105,3205,UPI,115795.53,success,TXN-00003205,2026-06-15 16:41:00
3106,3206,CARD,124305.54,success,TXN-00003206,2026-07-12 16:48:00
3107,3207,UPI,92231.94,success,TXN-00003207,2026-08-15 17:17:00
3108,3208,CARD,150190.97,success,TXN-00003208,2026-05-29 18:09:00
3109,3209,UPI,12607.59,success,TXN-00003209,2026-08-25 15:15:00
3110,3210,UPI,265742.08,success,TXN-00003210,2026-07-03 19:08:00
3111,3211,BANK_TRANSFER,271144.93,success,TXN-00003211,2026-07-19 17:03:00
3112,3212,CASH,42936.9,success,TXN-00003212,2026-06-10 18:26:00
3113,3213,BANK_TRANSFER,223209.97,success,TXN-00003213,2026-05-15 14:51:00
3114,3214,BANK_TRANSFER,122228.77,success,TXN-00003214,2026-07-05 11:35:00
3115,3215,CASH,34409.18,success,TXN-00003215,2026-07-28 17:01:00
3116,3216,BANK_TRANSFER,637638.98,success,TXN-00003216,2026-04-16 18:49:00
