sale_item_id,sale_id,product_id,quantity,unit_price,discount,tax,line_total
8646,2887,221,2,32207.06,5837.21,10543.84,69120.75
8647,2887,177,4,37809.52,975.26,27047.31,177310.13
8648,2887,19,3,37198.47,2758.74,19590.6,128427.27
8649,2887,8,4,28733.56,7485.61,19340.75,126789.38
8650,2888,163,2,1240.08,99.78,428.47,2808.85
8651,2889,240,2,39567.79,6495.03,13075.3,85715.85
8652,2889,171,3,32844.1,6603.31,16547.22,108476.21
8653,2890,148,3,32803.6,563.69,17612.48,115459.59
8654,2890,237,1,17135.78,1784.14,2763.3,18114.94
8655,2890,11,3,36727.76,1375.11,19585.47,128393.64
8656,2891,56,2,36444.51,2614.74,12649.37,82923.65
8657,2891,20,2,38320.28,2863.18,13279.93,87057.31
8658,2892,195,4,42664.46,16048.61,27829.66,182438.89
8659,2893,127,3,3238.17,631.81,1634.89,10717.59
8660,2893,229,2,33676.3,653.92,12005.76,78704.44
8661,2894,61,3,33657.04,8329.24,16675.54,109317.42
8662,2894,21,3,27939.78,5902.04,14025.11,91942.41
8663,2894,58,1,43014.0,3212.2,7164.32,46966.12
8664,2894,37,4,36875.04,12374.01,24322.71,159448.86
8665,2895,24,1,4300.49,510.42,682.21,4472.28
8666,2895,71,3,21062.02,7021.36,10109.65,66274.35
8667,2895,90,4,18461.71,6902.03,12050.07,78994.88
8668,2895,124,4,10290.63,804.69,7264.41,47622.24
8669,2896,32,2,25348.23,5197.01,8189.9,53689.35
8670,2896,46,1,5015.71,296.52,849.45,5568.64
8671,2896,17,4,25819.56,12.9,18587.76,121853.1
8672,2896,148,4,32803.6,10028.98,21813.38,142998.8
8673,2897,87,3,21959.44,7502.21,10507.7,68883.81
8674,2897,47,1,34112.86,2863.0,5624.97,36874.83
8675,2897,114,1,23667.1,623.15,4147.91,27191.86
8676,2898,23,4,3383.79,881.62,2277.64,14931.18
8677,2898,169,3,10455.18,2262.28,5238.59,34341.85
8678,2898,196,4,40456.71,13534.32,26692.65,174985.17
8679,2898,219,2,11772.86,1974.39,3882.84,25454.17
8680,2898,139,1,4824.95,121.31,846.66,5550.3
8681,2899,121,3,18719.38,6537.53,8931.71,58552.32
8682,2899,94,4,35740.44,9114.63,24092.48,157939.61
8683,2900,37,2,36875.04,159.88,13246.24,86836.44
8684,2900,67,1,41997.34,1121.33,7357.68,48233.69
8685,2900,192,2,13341.13,554.9,4702.92,30830.28
8686,2900,108,4,46203.27,8219.93,31786.77,208379.92
8687,2900,74,3,24770.89,677.96,13254.25,86888.96
8688,2901,95,4,8312.81,927.37,5818.3,38142.17
8689,2901,190,3,14801.53,4103.49,7254.2,47555.3
8690,2901,166,2,33767.83,5344.74,11194.37,73385.29
8691,2902,39,4,39677.48,18317.64,25270.61,165662.89
8692,2902,207,1,27779.78,163.2,4970.98,32587.56
8693,2902,175,3,27514.3,3131.27,14294.09,93705.72
8694,2902,129,4,3101.06,406.12,2159.66,14157.78
8695,2902,16,4,37019.42,11643.22,24558.2,160992.66
8696,2903,197,2,13368.44,1690.78,4508.3,29554.4
8697,2903,52,4,30086.26,7999.32,20222.23,132567.95
8698,2903,63,2,120.39,15.94,40.47,265.31
8699,2903,130,4,12728.22,3189.21,8590.26,56313.93
8700,2903,51,2,628.75,52.14,216.96,1422.32
8701,2904,90,2,18461.71,1473.78,6380.94,41830.58
8702,2904,47,4,34112.86,13234.73,22179.01,145395.72
8703,2904,191,2,30208.27,3479.43,10248.68,67185.79
8704,2904,37,4,36875.04,4121.35,25808.19,169187.0
8705,2905,104,2,15989.17,3565.58,5114.3,33527.06
8706,2905,8,2,28733.56,4098.02,9606.44,62975.54
8707,2905,171,3,32844.1,680.03,17613.41,115465.68
8708,2905,51,4,628.75,139.94,427.51,2802.57
8709,2905,238,2,19991.97,1959.18,6844.46,44869.22
8710,2906,207,4,27779.78,12825.29,17692.89,115986.72
8711,2906,199,2,19178.46,3227.63,6323.27,41452.56
8712,2906,138,4,5484.92,198.08,3913.49,25655.09
8713,2906,219,1,11772.86,1389.14,1869.07,12252.79
8714,2907,72,2,12573.73,2940.94,3997.17,26203.69
8715,2907,11,2,36727.76,3419.33,12606.51,82642.7
8716,2907,172,1,1060.63,90.26,174.67,1145.04
8717,2907,109,2,25465.9,925.49,9001.14,59007.45
8718,2908,138,4,5484.92,1985.87,3591.69,23545.5
8719,2908,71,1,21062.02,534.49,3694.96,24222.49
8720,2908,200,3,28469.05,219.72,15333.74,100521.17
8721,2908,156,2,36965.82,8378.65,11799.54,77352.53
8722,2908,29,4,7930.98,694.71,5585.26,36614.47
8723,2909,83,3,34264.79,10404.73,16630.14,109019.78
8724,2909,9,3,9902.75,1870.45,5010.8,32848.6
8725,2909,3,1,33432.15,108.39,5998.28,39322.04
8726,2909,120,4,26697.64,5557.68,18221.92,119454.8
8727,2909,36,2,10167.03,1913.34,3315.73,21736.45
8728,2910,158,4,36880.83,13235.31,24171.84,158459.85
8729,2910,8,3,28733.56,7456.38,14173.97,92918.27
8730,2910,80,4,9554.15,1718.4,6569.68,43067.88
8731,2911,26,4,15276.03,5291.11,10046.34,65859.35
8732,2911,184,4,11705.83,2565.12,7966.48,52224.68
8733,2911,16,2,37019.42,1427.79,13069.99,85681.04
8734,2911,125,4,28195.42,4161.31,19551.67,128172.04
8735,2912,3,3,33432.15,8932.21,16445.56,107809.8
8736,2912,35,4,13199.49,5337.06,8542.96,56003.86
8737,2912,118,4,9547.03,3501.02,6243.68,40930.78
8738,2912,199,4,19178.46,6386.83,12658.86,82985.87
8739,2913,97,1,11972.84,1337.1,1914.43,12550.17
8740,2913,167,1,31659.13,588.65,5592.69,36663.17
8741,2913,153,1,6055.61,361.85,1024.88,6718.64
8742,2913,174,1,40361.15,264.75,7217.35,47313.75
8743,2913,3,4,33432.15,9818.86,22303.75,146213.49
8744,2914,229,3,33676.3,3105.28,17626.25,115549.87
8745,2914,170,3,19374.04,6583.07,9277.03,60816.08
8746,2914,41,3,23389.54,1538.69,12353.39,80983.32
8747,2914,222,2,28533.87,870.87,10115.44,66312.31
8748,2914,37,3,36875.04,9864.23,18136.96,118897.85
8749,2915,233,4,21896.66,4225.46,15005.01,98366.19
8750,2916,234,4,10605.83,3042.96,7088.46,46468.82
8751,2916,11,1,36727.76,57.38,6600.67,43271.05
8752,2916,124,4,10290.63,4061.37,6678.21,43779.36
8753,2916,4,2,35689.14,3522.11,12214.11,80070.28
8754,2916,90,1,18461.71,1441.76,3063.59,20083.54
8755,2917,17,4,25819.56,10254.82,16744.22,109767.64
8756,2918,81,4,3286.08,1402.5,2113.53,13855.35
8757,2918,34,4,9115.19,590.47,6456.65,42326.94
8758,2918,140,2,12249.39,21.89,4405.84,28882.73
8759,2919,99,2,21866.86,3904.79,7169.21,46998.14
8760,2919,222,1,28533.87,512.82,5043.79,33064.84
8761,2919,14,4,3800.37,97.37,2718.74,17822.85
8762,2920,18,2,16802.96,2192.24,5654.46,37068.14
8763,2920,141,4,29486.44,4999.14,20330.39,133277.01
8764,2920,70,3,30937.09,5112.66,15785.75,103484.36
8765,2920,4,2,35689.14,7747.16,11453.6,75084.72
8766,2920,153,1,6055.61,499.47,1000.11,6556.25
8767,2921,58,1,43014.0,4303.21,6967.94,45678.73
8768,2921,8,4,28733.56,13745.05,18214.05,119403.24
8769,2922,235,1,28131.22,1407.85,4810.21,31533.58
8770,2922,86,3,41540.1,12857.15,20117.37,131880.52
8771,2923,219,4,11772.86,2419.74,8040.91,52712.61
8772,2923,93,4,17083.66,4410.26,11506.39,75430.77
8773,2923,165,2,37776.85,7489.61,12251.54,80315.63
8774,2923,96,4,17662.28,4857.27,11842.53,77634.38
8775,2923,179,2,40060.15,5611.35,13411.61,87920.56
8776,2924,11,2,36727.76,728.52,13090.86,85817.86
8777,2924,181,4,30664.66,11893.38,19937.75,130703.01
8778,2924,49,1,43844.62,3117.3,7330.92,48058.24
8779,2924,84,1,10857.56,179.91,1921.98,12599.63
8780,2924,223,4,39924.82,17372.44,25618.83,167945.67
8781,2925,21,1,27939.78,2727.17,4538.27,29750.88
8782,2925,26,1,15276.03,239.72,2706.54,17742.85
8783,2926,220,2,21280.0,37.98,7653.96,50175.98
8784,2926,202,2,22486.45,527.47,8000.18,52445.61
8785,2927,189,2,28066.42,3468.83,9479.52,62143.53
8786,2927,226,3,41253.01,9401.84,20584.29,134941.48
8787,2928,236,1,18050.29,107.48,3229.71,21172.52
8788,2928,142,3,26420.51,8630.81,12713.53,83344.25
8789,2928,11,3,36727.76,12174.09,17641.65,115650.84
8790,2929,219,3,11772.86,1142.45,6151.7,40327.83
8791,2930,159,3,18286.08,4076.34,9140.74,59922.64
8792,2930,234,1,10605.83,1017.02,1725.99,11314.8
8793,2930,183,1,17183.22,716.65,2963.98,19430.55
8794,2930,205,1,26777.33,3069.22,4267.46,27975.57
8795,2931,1,4,25243.55,11131.93,16171.61,106013.88
8796,2932,220,3,21280.0,1799.86,11167.23,73207.37
8797,2932,201,4,18244.99,1925.2,12789.86,83844.62
8798,2932,81,4,3286.08,671.24,2245.15,14718.23
8799,2933,237,2,17135.78,958.2,5996.4,39309.76
8800,2933,199,1,19178.46,1921.1,3106.32,20363.68
8801,2933,205,2,26777.33,1186.02,9426.36,61795.0
8802,2934,99,2,21866.86,2119.67,7490.53,49104.58
8803,2934,227,3,19776.73,3826.77,9990.62,65494.04
8804,2934,42,1,27736.92,2194.12,4597.7,30140.5
8805,2935,89,1,4268.91,417.62,693.23,4544.52
8806,2935,111,4,43082.21,18543.19,27681.42,181467.07
8807,2936,115,2,7640.14,415.62,2675.64,17540.3
8808,2936,44,1,43728.99,2532.36,7415.39,48612.02
8809,2937,239,1,26635.98,688.7,4670.51,30617.79
8810,2937,209,3,10731.59,2689.75,5310.9,34815.92
8811,2937,70,4,30937.09,4520.47,21461.02,140688.91
8812,2937,170,4,19374.04,2859.1,13434.67,88071.73
8813,2937,51,3,628.75,6.25,338.4,2218.4
8814,2938,113,1,2640.7,121.96,453.37,2972.11
8815,2938,125,2,28195.42,5012.75,9248.06,60626.15
8816,2938,151,3,39931.59,2146.71,21176.65,138824.71
8817,2939,75,3,8532.47,2831.76,4097.82,26863.47
8818,2939,27,4,12821.1,1457.87,8968.78,58795.31
8819,2940,65,3,41109.17,4527.66,21383.97,140183.82
8820,2940,156,2,36965.82,8865.86,11711.84,76777.62
8821,2940,233,4,21896.66,7242.66,14461.92,94805.9
8822,2940,31,3,44553.38,13523.44,21624.61,141761.31
8823,2941,176,4,43250.55,4731.27,30288.77,198559.7
8824,2941,77,4,19293.34,3940.09,13181.99,86415.26
8825,2941,20,3,38320.28,99.4,20675.06,135536.5
8826,2941,90,1,18461.71,446.64,3242.71,21257.78
8827,2942,96,3,17662.28,5745.56,8503.43,55744.71
8828,2942,124,1,10290.63,384.82,1783.05,11688.86
8829,2942,165,3,37776.85,1341.44,20158.04,132147.15
8830,2942,27,3,12821.1,1508.8,6651.81,43606.31
8831,2942,169,2,10455.18,1361.6,3518.78,23067.54
8832,2943,217,1,8518.31,546.98,1434.84,9406.17
8833,2944,51,1,628.75,62.11,102.0,668.64
8834,2944,167,1,31659.13,1731.15,5387.04,35315.02
8835,2945,170,1,19374.04,878.02,3329.28,21825.3
8836,2946,55,1,21783.95,463.61,3837.66,25158.0
8837,2946,14,4,3800.37,436.27,2657.74,17422.95
8838,2947,157,3,10083.83,3017.22,4902.17,32136.44
8839,2947,220,2,21280.0,4682.28,6817.99,44695.71
8840,2947,83,4,34264.79,14647.88,22034.03,144445.31
8841,2947,16,3,37019.42,7798.13,18586.82,121846.95
8842,2948,67,1,41997.34,4864.97,6683.83,43816.2
8843,2948,151,3,39931.59,12380.29,19334.61,126749.09
8844,2948,53,4,12091.35,5157.45,7777.43,50985.38
8845,2949,38,4,28086.65,11108.41,18222.87,119461.06
8846,2949,108,1,46203.27,3382.43,7707.75,50528.59
8847,2949,16,4,37019.42,2777.97,26153.95,171453.66
8848,2950,235,4,28131.22,3928.83,19547.29,128143.34
8849,2951,165,2,37776.85,6329.61,12460.34,81684.43
8850,2952,169,3,10455.18,766.49,5507.83,36106.88
8851,2952,47,4,34112.86,9975.42,22765.68,149241.7
8852,2952,43,2,16510.19,2130.9,5560.11,36449.59
8853,2952,49,3,43844.62,14581.23,21051.47,138004.1
8854,2952,134,3,29515.74,3902.62,15236.03,99880.63
8855,2953,83,4,34264.79,7539.68,23313.51,152832.99
8856,2953,46,4,5015.71,881.68,3452.61,22633.77
8857,2953,153,1,6055.61,118.01,1068.77,7006.37
8858,2953,70,3,30937.09,11084.34,14710.85,96437.78
8859,2954,21,1,27939.78,262.44,4981.92,32659.26
8860,2954,189,2,28066.42,4226.18,9343.2,61249.86
8861,2955,55,3,21783.95,5917.13,10698.25,70132.97
8862,2955,212,4,8937.81,1237.87,6212.41,40725.78
8863,2955,203,2,32452.38,4816.7,10815.85,70903.91
8864,2955,86,2,41540.1,5602.21,13946.04,91424.03
8865,2955,74,2,24770.89,2152.2,8530.12,55919.7
8866,2956,45,1,3684.98,216.76,624.28,4092.5
8867,2956,17,3,25819.56,7340.79,12621.22,82739.11
8868,2956,91,4,33075.34,15011.85,21112.11,138401.62
8869,2957,122,4,24991.82,10694.06,16069.18,105342.4
8870,2957,200,1,28469.05,1863.73,4788.96,31394.28
8871,2957,83,1,34264.79,159.93,6138.87,40243.73
8872,2958,94,1,35740.44,3689.12,5769.24,37820.56
8873,2958,28,4,29031.11,8309.57,19406.68,127221.55
8874,2958,46,2,5015.71,164.19,1776.1,11643.33
8875,2959,161,4,41588.13,14848.36,27270.75,178774.91
8876,2959,35,2,13199.49,360.48,4686.93,30725.43
8877,2960,32,4,25348.23,5943.65,17180.87,112630.14
8878,2960,214,4,25781.44,6110.1,17462.82,114478.48
8879,2960,159,1,18286.08,1680.38,2989.03,19594.73
8880,2961,48,2,2802.25,474.99,923.31,6052.82
8881,2961,51,4,628.75,57.39,442.37,2899.98
8882,2961,233,3,21896.66,6251.82,10698.87,70137.03
8883,2962,9,3,9902.75,1584.39,5062.29,33186.15
8884,2963,117,4,27023.51,5668.97,18436.51,120861.58
8885,2963,144,2,33892.0,5124.49,11278.71,73938.22
8886,2964,60,4,24754.89,6046.09,16735.22,109708.69
8887,2964,4,1,35689.14,2568.36,5961.74,39082.52
8888,2964,160,3,7458.41,33.43,4021.52,26363.32
8889,2964,157,4,10083.83,2398.06,6828.71,44765.97
8890,2964,195,4,42664.46,11662.83,28619.1,187614.11
8891,2965,75,4,8532.47,1117.57,5942.22,38954.53
8892,2965,144,1,33892.0,704.92,5973.67,39160.75
8893,2965,210,1,33886.56,2434.24,5661.42,37113.74
8894,2965,234,1,10605.83,45.97,1900.77,12460.63
8895,2965,175,3,27514.3,901.81,14695.4,96336.49
8896,2966,53,4,12091.35,198.84,8669.98,56836.54
8897,2966,52,4,30086.26,5897.88,20600.49,135047.65
8898,2966,43,4,16510.19,3975.3,11171.78,73237.24
8899,2967,234,1,10605.83,906.66,1745.85,11445.02
8900,2967,18,4,16802.96,2859.44,11583.43,75935.83
8901,2968,240,3,39567.79,10669.8,19446.04,127479.61
8902,2968,104,1,15989.17,34.93,2871.76,18826.0
8903,2968,188,3,14567.29,2301.94,7451.99,48851.92
8904,2968,94,1,35740.44,2843.57,5921.44,38818.31
8905,2968,176,2,43250.55,7061.86,14299.06,93738.3
8906,2969,236,3,18050.29,3561.0,9106.18,59696.05
8907,2969,162,4,38305.79,11177.38,25568.24,167614.02
8908,2969,140,3,12249.39,3826.14,5925.97,38848.0
8909,2969,149,3,16854.36,1236.63,8878.76,58205.21
8910,2969,196,2,40456.71,1828.71,14235.25,93319.96
8911,2970,111,1,43082.21,3911.49,7050.73,46221.45
8912,2970,12,1,13880.48,918.7,2333.12,15294.9
8913,2970,109,3,25465.9,437.77,13672.79,89632.72
8914,2970,36,1,10167.03,386.71,1760.46,11540.78
8915,2970,165,3,37776.85,10133.86,18575.4,121772.09
8916,2971,173,4,15522.12,4688.28,10332.04,67732.24
8917,2971,69,2,3290.31,766.2,1046.6,6861.02
8918,2972,78,3,5073.66,1259.05,2513.15,16475.08
8919,2972,116,2,3361.81,230.25,1168.81,7662.18
8920,2972,35,2,13199.49,1899.78,4409.86,28909.06
8921,2972,82,4,10944.45,68.88,7867.61,51576.53
8922,2973,36,2,10167.03,2267.08,3252.06,21319.04
8923,2973,95,4,8312.81,2106.49,5606.05,36750.8
8924,2973,173,3,15522.12,4199.18,7626.09,49993.27
8925,2974,27,4,12821.1,2398.9,8799.39,57684.89
8926,2974,43,3,16510.19,5252.55,7970.04,52248.06
8927,2974,40,1,11047.42,802.63,1844.06,12088.85
8928,2974,79,4,15130.34,11.63,10891.75,71401.48
8929,2974,201,1,18244.99,1331.11,3044.5,19958.38
8930,2975,20,2,38320.28,1078.78,13601.12,89162.9
8931,2975,121,1,18719.38,303.87,3314.79,21730.3
8932,2975,88,3,33071.07,10659.2,15939.72,104493.73
8933,2975,167,2,31659.13,3790.42,10715.01,70242.85
8934,2975,55,4,21783.95,17.82,15681.24,102799.22
8935,2976,47,4,34112.86,1415.0,24306.56,159343.0
8936,2976,197,2,13368.44,113.83,4792.15,31415.2
8937,2976,95,1,8312.81,322.53,1438.25,9428.53
8938,2976,51,2,628.75,34.28,220.18,1443.4
8939,2977,49,2,43844.62,736.05,15651.57,102604.76
8940,2978,41,4,23389.54,2217.3,16441.35,107782.21
8941,2978,37,3,36875.04,4017.46,19189.38,125797.04
8942,2978,106,2,12366.02,52.29,4442.35,29122.1
8943,2979,164,4,15908.19,3299.51,10859.98,71193.23
8944,2979,88,1,33071.07,822.1,5804.81,38053.78
8945,2979,51,3,628.75,94.78,322.46,2113.93
8946,2979,220,2,21280.0,1678.74,7358.63,48239.89
8947,2980,226,2,41253.01,8224.75,13370.63,87651.9
8948,2980,84,3,10857.56,2834.52,5352.87,35091.03
8949,2981,91,2,33075.34,7926.36,10480.38,68704.7
8950,2981,113,2,2640.7,219.62,911.12,5972.9
8951,2981,117,1,27023.51,2169.53,4473.72,29327.7
8952,2981,81,4,3286.08,0.19,2365.94,15510.07
8953,2982,83,3,34264.79,504.63,18412.15,120701.89
8954,2983,103,2,20030.13,681.37,7088.2,46467.09
8955,2984,33,4,39008.3,3763.65,27408.52,179678.07
8956,2984,98,4,20903.98,9375.08,13363.35,87604.19
8957,2984,155,2,37465.45,4176.28,12735.83,83490.45
8958,2985,125,4,28195.42,8271.89,18811.76,123321.55
8959,2985,108,4,46203.27,10617.85,31355.14,205550.37
8960,2985,131,3,41590.84,5837.4,21408.32,140343.44
8961,2985,166,2,33767.83,3131.5,11592.75,75996.91
8962,2986,199,2,19178.46,3736.5,6231.68,40852.1
8963,2986,144,4,33892.0,18.98,24398.82,159947.84
8964,2986,189,4,28066.42,8976.16,18592.11,121881.63
8965,2986,206,4,37695.53,2182.59,26747.92,175347.45
8966,2986,185,4,189.21,6.4,135.08,885.52
8967,2987,109,1,25465.9,2433.17,4145.89,27178.62
8968,2987,32,3,25348.23,5321.55,12730.17,83453.31
8969,2987,107,3,19641.45,6891.91,9365.84,61398.28
8970,2988,81,1,3286.08,297.06,538.02,3527.04
8971,2988,182,4,26624.12,4888.65,18289.41,119897.24
8972,2988,104,3,15989.17,3540.08,7996.94,52424.37
8973,2988,19,2,37198.47,1410.78,13137.51,86123.67
8974,2988,79,3,15130.34,5191.92,7235.84,47434.94
8975,2989,49,1,43844.62,4282.51,7121.18,46683.29
8976,2990,55,2,21783.95,4726.01,6991.54,45833.43
8977,2990,7,3,1179.48,271.09,588.12,3855.47
8978,2990,213,3,20525.1,5188.81,10149.57,66536.06
8979,2990,216,1,4678.54,389.76,771.98,5060.76
8980,2991,63,2,120.39,6.43,42.18,276.53
8981,2991,96,3,17662.28,429.95,9460.24,62017.13
8982,2992,155,4,37465.45,7013.92,25712.62,168560.5
8983,2992,41,4,23389.54,10577.91,14936.44,97916.69
8984,2992,113,2,2640.7,155.82,922.6,6048.18
8985,2992,142,1,26420.51,2012.66,4393.41,28801.26
8986,2993,66,4,12279.53,1996.99,8481.8,55602.93
8987,2993,176,3,43250.55,3082.18,22800.5,149469.97
8988,2993,67,4,41997.34,3129.13,29674.84,194535.07
8989,2994,151,4,39931.59,2706.87,28263.51,185283.0
8990,2995,237,2,17135.78,2405.91,5735.82,37601.47
8991,2995,166,3,33767.83,10921.67,16268.73,106650.55
8992,2996,6,3,9654.29,3460.62,4590.41,30092.66
8993,2996,161,4,41588.13,15032.45,27237.61,178557.68
8994,2997,43,1,16510.19,281.5,2921.16,19149.85
8995,2997,147,3,26528.08,9325.33,12646.6,82905.51
8996,2997,143,3,23230.7,6374.21,11397.22,74715.11
8997,2997,228,1,11203.89,1070.45,1824.02,11957.46
8998,2997,167,4,31659.13,1314.02,22558.05,147880.55
8999,2998,197,4,13368.44,1492.84,9356.57,61337.49
9000,2998,85,2,8728.6,1059.87,2951.52,19348.85
9001,2998,222,2,28533.87,3355.68,9668.17,63380.23
9002,2998,30,3,7051.18,1225.5,3587.05,23515.09
9003,2998,229,3,33676.3,926.94,18018.35,118120.31
9004,2999,184,3,11705.83,542.05,6223.58,40799.02
9005,3000,133,4,38037.94,5164.73,26457.67,173444.7
9006,3000,19,3,37198.47,9568.99,18364.76,120391.18
9007,3000,205,4,26777.33,10571.83,17376.75,113914.24
9008,3000,31,3,44553.38,12926.23,21732.1,142466.01
9009,3001,214,1,25781.44,2907.84,4117.25,26990.85
9010,3001,155,3,37465.45,9240.92,18567.98,121723.41
9011,3002,12,3,13880.48,1249.16,7270.61,47662.89
9012,3002,34,3,9115.19,2079.95,4547.81,29813.43
9013,3002,49,4,43844.62,10719.95,29638.54,194297.07
9014,3002,197,1,13368.44,156.21,2378.2,15590.43
9015,3003,208,4,7922.32,1883.02,5365.13,35171.39
9016,3003,21,4,27939.78,5300.23,19162.6,125621.49
9017,3004,71,4,21062.02,9688.47,13420.73,87980.34
9018,3004,223,1,39924.82,4090.37,6450.2,42284.65
9019,3004,120,2,26697.64,5406.28,8638.02,56627.02
9020,3004,132,2,15074.48,1111.31,5226.78,34264.43
9021,3004,198,4,112.51,40.35,73.74,483.43
9022,3005,48,2,2802.25,633.26,894.82,5866.06
9023,3006,189,3,28066.42,7681.45,13773.21,90291.02
9024,3006,60,3,24754.89,3402.42,12755.2,83617.45
9025,3006,6,4,9654.29,2467.75,6506.89,42656.3
9026,3007,195,1,42664.46,4760.27,6822.75,44726.94
9027,3008,67,1,41997.34,3116.82,6998.49,45879.01
9028,3009,19,1,37198.47,1730.84,6384.17,41851.8
9029,3009,123,4,9421.34,2515.99,6330.49,41499.86
9030,3009,2,3,11408.11,3510.61,5528.47,36242.19
9031,3009,100,3,46774.34,13406.68,22844.94,149761.28
9032,3010,236,1,18050.29,1157.86,3040.64,19933.07
9033,3010,214,4,25781.44,7479.1,17216.4,112863.06
9034,3010,227,2,19776.73,3705.72,6452.59,42300.33
9035,3010,19,3,37198.47,12009.22,17925.51,117511.7
9036,3010,132,1,15074.48,590.74,2607.07,17090.81
9037,3011,167,2,31659.13,194.53,11362.27,74486.0
9038,3011,104,1,15989.17,783.15,2737.08,17943.1
9039,3012,18,1,16802.96,126.09,3001.84,19678.71
9040,3012,229,1,33676.3,2823.78,5553.45,36405.97
9041,3013,202,2,22486.45,4545.71,7276.89,47704.08
9042,3013,143,3,23230.7,6076.98,11450.72,75065.84
9043,3013,148,1,32803.6,3175.46,5333.07,34961.21
9044,3014,89,3,4268.91,154.97,2277.32,14929.08
9045,3014,99,4,21866.86,3311.8,15148.02,99303.66
9046,3014,220,4,21280.0,4285.89,14550.14,95384.25
9047,3014,233,1,21896.66,880.7,3782.87,24798.83
9048,3015,177,2,37809.52,6943.67,12361.57,81036.94
9049,3015,169,4,10455.18,2461.73,7084.62,46443.61
9050,3015,5,2,16705.9,3223.58,5433.88,35622.1
9051,3015,178,4,39619.34,3469.15,27901.48,182909.69
9052,3015,87,3,21959.44,1085.0,11662.8,76456.12
9053,3016,166,4,33767.83,1062.97,24121.5,158129.85
9054,3016,67,4,41997.34,13552.62,27798.61,182235.35
9055,3016,138,2,5484.92,989.71,1796.42,11776.55
9056,3016,13,3,40458.84,2973.55,21312.53,139715.5
9057,3016,216,2,4678.54,180.84,1651.72,10827.96
9058,3017,17,2,25819.56,1357.07,9050.77,59332.82
9059,3018,239,3,26635.98,5313.67,13426.97,88021.24
9060,3018,209,1,10731.59,136.55,1907.11,12502.15
9061,3018,224,3,31527.62,481.02,16938.33,111040.17
9062,3018,108,3,46203.27,7196.37,23654.42,155067.86
9063,3019,12,4,13880.48,4900.04,9111.94,59733.82
9064,3019,157,1,10083.83,328.21,1756.01,11511.63
9065,3019,84,2,10857.56,1029.12,3723.48,24409.48
9066,3019,15,1,37893.41,3536.55,6184.23,40541.09
9067,3019,37,1,36875.04,2284.79,6226.24,40816.49
9068,3020,21,4,27939.78,12788.57,17814.7,116785.25
9069,3020,106,4,12366.02,5255.85,7957.48,52165.71
9070,3020,180,4,4766.01,2098.21,3053.85,20019.68
9071,3020,50,4,45675.94,6978.12,31630.62,207356.26
9072,3021,182,4,26624.12,11822.85,17041.25,111714.88
9073,3021,139,1,4824.95,388.86,798.5,5234.59
9074,3021,162,3,38305.79,1327.84,20446.12,134035.65
9075,3022,203,4,32452.38,5262.66,22418.43,146965.29
9076,3023,137,4,31709.73,7862.92,21415.68,140391.68
9077,3023,169,3,10455.18,3251.77,5060.48,33174.25
9078,3023,211,1,18681.33,506.04,3271.55,21446.84
9079,3023,235,1,28131.22,3106.17,4504.51,29529.56
9080,3023,99,2,21866.86,2758.15,7375.6,48351.17
9081,3024,71,3,21062.02,1605.89,11084.43,72664.6
9082,3024,215,2,34726.43,4549.12,11682.67,76586.41
9083,3025,137,2,31709.73,6053.4,10325.89,67691.95
9084,3025,112,4,24992.69,11120.61,15993.03,104843.18
9085,3025,176,2,43250.55,2238.61,15167.25,99429.74
9086,3025,187,2,33639.08,3887.51,11410.32,74800.97
9087,3026,80,3,9554.15,2763.58,4661.8,30560.67
9088,3026,102,2,34567.4,7999.15,11004.42,72140.07
9089,3026,168,2,41017.08,8220.81,13286.4,87099.75
9090,3027,27,2,12821.1,176.13,4583.89,30049.96
9091,3027,125,4,28195.42,7663.86,18921.21,124039.03
9092,3027,118,1,9547.03,656.33,1600.33,10491.03
9093,3027,206,1,37695.53,3144.18,6219.24,40770.59
9094,3028,96,2,17662.28,3029.79,5813.06,38107.83
9095,3028,31,3,44553.38,6479.33,22892.55,150073.36
9096,3028,24,2,4300.49,328.74,1489.0,9761.24
9097,3028,193,4,16913.96,1079.74,11983.7,78559.8
9098,3028,11,1,36727.76,4316.09,5834.1,38245.77
9099,3029,96,1,17662.28,1621.73,2887.3,18927.85
9100,3029,6,3,9654.29,952.93,5041.79,33051.73
9101,3029,7,3,1179.48,181.07,604.33,3961.7
9102,3030,128,4,48190.05,3579.71,34052.49,223232.98
9103,3030,96,2,17662.28,92.16,6341.83,41574.23
9104,3031,83,2,34264.79,3778.59,11655.18,76406.17
9105,3032,2,2,11408.11,417.97,4031.68,26429.93
9106,3032,172,3,1060.63,198.33,537.04,3520.6
9107,3033,157,4,10083.83,1877.86,6922.34,45379.8
9108,3033,237,3,17135.78,1261.57,9026.24,59172.01
9109,3033,70,2,30937.09,2058.82,10766.76,70582.12
9110,3033,240,3,39567.79,7198.41,20070.89,131575.85
9111,3034,112,3,24992.69,6088.94,12400.04,81289.17
9112,3034,204,4,3813.54,1005.21,2564.81,16813.76
9113,3034,89,4,4268.91,1683.49,2770.59,18162.74
9114,3035,175,3,27514.3,903.36,14695.12,96334.66
9115,3035,33,3,39008.3,2027.67,20699.5,135696.73
9116,3035,217,4,8518.31,3988.04,5415.34,35500.54
