movement_id,store_id,product_id,movement_type,quantity,reference_type,reference_id,created_at
3887,5,175,SALE,-4,SALE,1455,2026-07-04 17:14:00
3888,4,117,SALE,-3,SALE,4343,2026-08-18 14:03:00
3889,5,64,SALE,-3,SALE,3128,2026-04-30 10:00:00
3890,5,120,SALE,-3,SALE,4055,2026-08-24 15:56:00
3891,5,123,SALE,-1,SALE,2088,2026-08-14 15:21:00
3892,4,67,SALE,-3,SALE,2248,2026-07-05 19:02:00
3893,2,11,SALE,-3,SALE,989,2026-05-05 14:16:00
3894,3,239,SALE,-3,SALE,2020,2026-09-23 13:24:00
3895,2,233,SALE,-1,SALE,4987,2026-09-10 12:17:00
3896,4,227,SALE,-1,SALE,1887,2026-07-03 12:31:00
3897,3,237,SALE,-4,SALE,542,2026-05-23 16:13:00
3898,1,21,SALE,-3,SALE,1858,2026-09-21 11:13:00
3899,2,196,SALE,-2,SALE,3360,2026-06-11 09:39:00
3900,5,164,SALE,-1,SALE,57,2026-04-12 14:22:00
3901,4,162,SALE,-3,SALE,2505,2026-09-22 10:35:00
3902,3,130,SALE,-2,SALE,1891,2026-09-07 14:53:00
3903,4,173,SALE,-1,SALE,2847,2026-09-04 10:57:00
3904,4,230,SALE,-3,SALE,829,2026-04-04 17:14:00
3905,5,211,SALE,-4,SALE,4984,2026-06-20 18:21:00
3906,3,38,SALE,-3,SALE,2677,2026-06-23 12:44:00
3907,3,36,SALE,-3,SALE,619,2026-09-16 12:49:00
3908,1,41,SALE,-4,SALE,3457,2026-09-21 18:22:00
3909,5,11,SALE,-4,SALE,4000,2026-04-05 13:49:00
3910,3,177,SALE,-3,SALE,3216,2026-04-16 18:24:00
3911,1,17,SALE,-3,SALE,4604,2026-06-28 20:08:00
3912,5,160,SALE,-3,SALE,4017,2026-04-15 19:19:00
3913,1,226,SALE,-1,SALE,535,2026-07-05 18:11:00
3914,5,65,SALE,-4,SALE,3641,2026-04-14 12:53:00
3915,3,205,SALE,-2,SALE,1819,2026-08-24 20:42:00
3916,1,168,SALE,-2,SALE,4447,2026-05-03 12:04:00
3917,5,83,SALE,-4,SALE,4135,2026-09-21 18:46:00
3918,4,82,SALE,-1,SALE,330,2026-05-10 16:09:00
3919,5,67,SALE,-2,SALE,3842,2026-09-28 10:27:00
3920,3,99,SALE,-1,SALE,4687,2026-04-25 11:40:00
3921,2,134,SALE,-3,SALE,3403,2026-05-27 12:08:00
3922,5,26,SALE,-4,SALE,2070,2026-07-24 18:52:00
3923,1,5,SALE,-2,SALE,4016,2026-04-02 10:11:00
3924,4,36,SALE,-4,SALE,2567,2026-06-21 20:54:00
3925,4,149,SALE,-2,SALE,3169,2026-06-23 20:54:00
3926,3,91,SALE,-3,SALE,3605,2026-09-23 19:50:00
3927,2,114,SALE,-4,SALE,4166,2026-05-07 20:04:00
3928,4,21,SALE,-2,SALE,341,2026-08-30 11:01:00
3929,3,150,SALE,-4,SALE,2869,2026-07-21 17:18:00
3930,1,86,SALE,-1,SALE,4599,2026-09-20 18:53:00
3931,5,60,SALE,-2,SALE,4019,2026-05-06 11:06:00
3932,2,222,SALE,-1,SALE,1941,2026-08-23 10:53:00
3933,3,70,SALE,-2,SALE,2189,2026-06-15 19:42:00
3934,2,86,SALE,-2,SALE,1017,2026-04-07 10:39:00
3935,1,195,SALE,-2,SALE,4276,2026-09-24 19:58:00
3936,3,221,SALE,-4,SALE,2611,2026-08-31 18:43:00
3937,3,87,SALE,-3,SALE,2864,2026-05-21 09:00:00
3938,5,53,SALE,-1,SALE,3743,2026-09-09 15:08:00
3939,1,84,SALE,-1,SALE,817,2026-09-10 12:02:00
3940,4,147,SALE,-4,SALE,761,2026-07-24 18:52:00
3941,1,166,SALE,-2,SALE,2289,2026-07-08 15:43:00
3942,5,111,SALE,-4,SALE,3842,2026-09-28 10:27:00
3943,3,30,SALE,-3,SALE,1307,2026-04-24 17:34:00
3944,5,213,SALE,-4,SALE,4078,2026-08-15 18:30:00
3945,3,151,SALE,-1,SALE,1681,2026-09-01 17:10:00
3946,3,182,SALE,-1,SALE,3661,2026-07-25 10:18:00
3947,3,16,SALE,-1,SALE,2849,2026-09-15 18:35:00
3948,1,235,SALE,-4,SALE,3082,2026-05-28 13:02:00
3949,5,125,SALE,-1,SALE,2364,2026-07-28 19:29:00
3950,1,14,SALE,-4,SALE,4026,2026-04-23 18:05:00
3951,1,220,SALE,-1,SALE,502,2026-07-16 17:28:00
3952,2,12,SALE,-1,SALE,2559,2026-08-09 16:07:00
3953,5,154,SALE,-3,SALE,388,2026-05-01 16:14:00
3954,5,41,SALE,-2,SALE,2477,2026-07-25 18:03:00
3955,1,11,SALE,-3,SALE,2890,2026-04-13 09:33:00
3956,2,232,SALE,-3,SALE,2494,2026-06-24 15:53:00
3957,2,49,SALE,-2,SALE,3884,2026-06-24 11:55:00
3958,5,9,SALE,-4,SALE,491,2026-08-10 14:01:00
3959,2,191,SALE,-3,SALE,3668,2026-06-13 10:14:00
3960,2,68,SALE,-2,SALE,802,2026-05-18 15:40:00
3961,4,83,SALE,-3,SALE,2982,2026-05-07 12:59:00
3962,4,195,SALE,-1,SALE,4349,2026-06-03 20:43:00
3963,3,7,SALE,-3,SALE,3736,2026-08-22 18:03:00
3964,3,49,SALE,-3,SALE,45,2026-07-15 13:28:00
3965,1,51,SALE,-3,SALE,4291,2026-05-13 16:43:00
3966,5,9,SALE,-4,SALE,3505,2026-05-19 20:58:00
3967,5,64,SALE,-1,SALE,1742,2026-06-06 11:04:00
3968,2,235,SALE,-4,SALE,4591,2026-04-08 18:46:00
3969,2,131,SALE,-3,SALE,3866,2026-06-05 15:01:00
3970,4,62,SALE,-2,SALE,3764,2026-07-17 19:27:00
3971,2,56,SALE,-4,SALE,2090,2026-05-04 17:43:00
3972,3,105,SALE,-4,SALE,3447,2026-09-20 19:46:00
3973,2,159,SALE,-1,SALE,3978,2026-07-05 14:08:00
3974,4,54,SALE,-4,SALE,80,2026-07-08 12:42:00
3975,3,15,SALE,-1,SALE,4136,2026-08-20 10:51:00
3976,5,48,SALE,-4,SALE,3685,2026-08-28 13:57:00
3977,3,181,SALE,-4,SALE,2314,2026-05-02 15:28:00
3978,2,117,SALE,-3,SALE,1803,2026-07-31 20:03:00
3979,1,32,SALE,-1,SALE,1431,2026-07-02 18:29:00
3980,3,48,SALE,-4,SALE,809,2026-04-14 09:44:00
3981,5,146,SALE,-3,SALE,1235,2026-07-09 18:18:00
3982,2,10,SALE,-4,SALE,2194,2026-08-06 20:40:00
3983,5,95,SALE,-4,SALE,2973,2026-06-12 20:40:00
3984,1,13,SALE,-1,SALE,567,2026-07-20 19:14:00
3985,4,23,SALE,-1,SALE,2519,2026-09-05 15:51:00
3986,4,132,SALE,-1,SALE,4891,2026-06-20 19:50:00
3987,1,86,SALE,-3,SALE,1444,2026-09-12 17:36:00
3988,4,56,SALE,-3,SALE,2735,2026-06-16 14:13:00
3989,2,59,SALE,-1,SALE,4614,2026-06-25 18:46:00
3990,3,16,SALE,-1,SALE,3943,2026-06-12 13:50:00
3991,5,56,SALE,-3,SALE,462,2026-04-13 14:36:00
3992,1,207,SALE,-1,SALE,1583,2026-09-25 12:03:00
3993,3,73,SALE,-4,SALE,16,2026-04-13 17:01:00
3994,2,11,SALE,-2,SALE,4401,2026-07-17 14:41:00
3995,4,45,SALE,-2,SALE,821,2026-04-23 20:38:00
3996,3,90,SALE,-3,SALE,1317,2026-08-22 09:04:00
3997,1,1,SALE,-4,SALE,4972,2026-08-31 15:12:00
3998,2,92,SALE,-4,SALE,3441,2026-09-20 18:47:00
3999,5,122,SALE,-3,SALE,4625,2026-08-27 20:06:00
4000,1,53,SALE,-4,SALE,3984,2026-09-16 17:52:00
4001,1,130,SALE,-3,SALE,4598,2026-08-05 19:14:00
4002,4,174,SALE,-1,SALE,3252,2026-09-07 13:16:00
4003,4,141,SALE,-4,SALE,1467,2026-08-11 11:59:00
4004,3,113,SALE,-4,SALE,4773,2026-08-16 20:22:00
4005,1,79,SALE,-2,SALE,2556,2026-09-24 15:15:00
4006,3,73,SALE,-1,SALE,266,2026-09-22 16:09:00
4007,4,155,SALE,-1,SALE,2561,2026-05-21 16:02:00
4008,3,54,SALE,-2,SALE,3997,2026-08-20 20:39:00
4009,1,32,SALE,-1,SALE,3979,2026-05-17 10:42:00
4010,2,229,SALE,-2,SALE,3971,2026-09-04 18:11:00
4011,3,66,SALE,-1,SALE,4899,2026-09-27 17:00:00
4012,1,99,SALE,-4,SALE,1540,2026-09-25 18:37:00
4013,3,47,SALE,-4,SALE,374,2026-08-24 19:29:00
4014,5,186,SALE,-1,SALE,2331,2026-05-08 14:01:00
4015,4,216,SALE,-4,SALE,2482,2026-06-09 17:33:00
4016,2,210,SALE,-1,SALE,4613,2026-07-22 18:33:00
4017,4,212,SALE,-4,SALE,4995,2026-08-27 17:44:00
4018,3,123,SALE,-1,SALE,1764,2026-06-14 13:39:00
4019,1,138,SALE,-1,SALE,2389,2026-08-24 15:40:00
4020,4,30,SALE,-2,SALE,3162,2026-04-14 20:30:00
4021,1,126,SALE,-2,SALE,2382,2026-06-15 11:34:00
4022,4,146,SALE,-3,SALE,985,2026-09-25 19:55:00
4023,1,173,SALE,-1,SALE,2129,2026-06-09 19:52:00
4024,2,218,SALE,-4,SALE,2824,2026-06-14 11:40:00
4025,4,86,SALE,-4,SALE,3640,2026-09-20 18:48:00
4026,3,216,SALE,-1,SALE,3656,2026-06-06 20:32:00
4027,3,130,SALE,-3,SALE,2084,2026-05-09 12:35:00
4028,3,39,SALE,-3,SALE,1090,2026-07-05 17:47:00
4029,4,219,SALE,-2,SALE,168,2026-06-01 15:05:00
4030,5,173,SALE,-3,SALE,2973,2026-06-12 20:40:00
4031,5,46,SALE,-4,SALE,1744,2026-08-19 19:34:00
4032,3,106,SALE,-2,SALE,147,2026-06-21 10:40:00
4033,5,126,SALE,-2,SALE,2246,2026-09-24 20:43:00
4034,3,227,SALE,-1,SALE,746,2026-05-26 20:11:00
4035,4,121,SALE,-3,SALE,4180,2026-06-19 18:10:00
4036,4,11,SALE,-2,SALE,3338,2026-05-13 09:07:00
4037,1,91,SALE,-1,SALE,2491,2026-07-08 14:01:00
4038,3,49,SALE,-2,SALE,306,2026-05-16 15:43:00
4039,4,236,SALE,-4,SALE,985,2026-09-25 19:55:00
4040,2,57,SALE,-2,SALE,4289,2026-04-20 14:14:00
4041,5,173,SALE,-3,SALE,457,2026-05-16 15:34:00
4042,3,151,SALE,-1,SALE,4018,2026-04-05 17:41:00
4043,5,83,SALE,-2,SALE,3031,2026-08-22 12:36:00
4044,2,161,SALE,-3,SALE,4652,2026-08-24 19:05:00
4045,2,124,SALE,-2,SALE,2725,2026-06-17 14:53:00
4046,4,108,SALE,-4,SALE,2900,2026-06-23 12:00:00
4047,3,71,SALE,-3,SALE,474,2026-09-24 16:21:00
4048,1,120,SALE,-2,SALE,1875,2026-04-05 10:32:00
4049,4,230,SALE,-1,SALE,4622,2026-05-30 15:12:00
4050,1,29,SALE,-4,SALE,3495,2026-07-26 20:32:00
4051,5,129,SALE,-2,SALE,2761,2026-06-18 09:42:00
4052,4,154,SALE,-2,SALE,1770,2026-08-11 14:28:00
4053,2,80,SALE,-3,SALE,2494,2026-06-24 15:53:00
4054,3,20,SALE,-2,SALE,1392,2026-04-24 12:58:00
4055,4,196,SALE,-1,SALE,2256,2026-08-05 09:41:00
4056,1,164,SALE,-2,SALE,3269,2026-09-21 20:56:00
4057,1,28,SALE,-1,SALE,2536,2026-09-27 14:19:00
4058,5,176,SALE,-2,SALE,282,2026-08-30 11:16:00
4059,5,118,SALE,-1,SALE,951,2026-07-15 16:15:00
4060,4,214,SALE,-2,SALE,2196,2026-07-04 13:05:00
4061,2,231,SALE,-1,SALE,4292,2026-09-17 13:00:00
4062,1,176,SALE,-2,SALE,2871,2026-04-09 17:27:00
4063,4,86,SALE,-1,SALE,1404,2026-09-04 14:05:00
4064,5,32,SALE,-2,SALE,1504,2026-06-25 20:31:00
4065,3,119,SALE,-2,SALE,1582,2026-09-04 17:21:00
4066,1,236,SALE,-4,SALE,1853,2026-07-05 09:46:00
4067,4,184,SALE,-4,SALE,2313,2026-04-18 15:55:00
4068,3,159,SALE,-3,SALE,1557,2026-08-16 09:11:00
4069,2,67,SALE,-2,SALE,2801,2026-07-21 20:38:00
4070,1,1,SALE,-4,SALE,3673,2026-07-24 09:05:00
4071,5,31,SALE,-2,SALE,1989,2026-06-01 09:03:00
4072,4,104,SALE,-3,SALE,4248,2026-09-23 15:24:00
4073,5,25,SALE,-3,SALE,2684,2026-06-03 19:20:00
4074,4,163,SALE,-3,SALE,2358,2026-04-14 13:54:00
4075,4,126,SALE,-3,SALE,4336,2026-06-24 14:06:00
4076,4,44,SALE,-4,SALE,229,2026-08-24 16:40:00
4077,4,10,SALE,-2,SALE,740,2026-09-06 14:43:00
4078,4,60,SALE,-3,SALE,2244,2026-05-22 14:41:00
4079,3,171,SALE,-1,SALE,3610,2026-06-15 18:17:00
4080,2,65,SALE,-2,SALE,4722,2026-05-25 15:00:00
4081,1,34,SALE,-4,SALE,632,2026-05-05 11:03:00
4082,1,155,SALE,-4,SALE,502,2026-07-16 17:28:00
4083,4,26,SALE,-4,SALE,2284,2026-09-03 11:22:00
4084,1,117,SALE,-1,SALE,1870,2026-08-11 14:54:00
4085,5,36,SALE,-3,SALE,4653,2026-08-18 12:03:00
4086,4,20,SALE,-1,SALE,2872,2026-04-21 16:31:00
4087,4,66,SALE,-1,SALE,3639,2026-05-08 18:02:00
4088,5,213,SALE,-3,SALE,3807,2026-06-19 11:41:00
4089,4,120,SALE,-2,SALE,492,2026-04-19 19:27:00
4090,5,82,SALE,-3,SALE,1644,2026-09-16 11:22:00
4091,4,234,SALE,-3,SALE,706,2026-08-20 20:55:00
4092,1,191,SALE,-1,SALE,518,2026-06-01 14:37:00
4093,4,200,SALE,-1,SALE,3087,2026-05-02 18:30:00
4094,2,201,SALE,-4,SALE,1222,2026-07-11 12:37:00
4095,3,45,SALE,-1,SALE,992,2026-06-14 09:16:00
4096,3,116,SALE,-2,SALE,1485,2026-05-29 20:09:00
4097,1,199,SALE,-2,SALE,2906,2026-07-13 16:29:00
4098,1,164,SALE,-3,SALE,4097,2026-06-05 18:36:00
4099,1,3,SALE,-1,SALE,3095,2026-07-16 11:40:00
4100,2,56,SALE,-1,SALE,1005,2026-06-24 09:56:00
4101,3,221,SALE,-2,SALE,1848,2026-09-24 19:52:00
4102,2,16,SALE,-4,SALE,2949,2026-09-05 18:27:00
4103,5,155,SALE,-3,SALE,715,2026-09-16 13:53:00
4104,4,18,SALE,-2,SALE,185,2026-04-03 20:51:00
4105,2,193,SALE,-4,SALE,332,2026-04-14 10:57:00
4106,2,219,SALE,-2,SALE,5,2026-05-24 15:44:00
4107,2,181,SALE,-4,SALE,756,2026-04-07 17:10:00
4108,5,199,SALE,-4,SALE,3724,2026-09-14 17:36:00
4109,3,165,SALE,-3,SALE,2590,2026-05-11 20:39:00
4110,1,15,SALE,-3,SALE,401,2026-09-11 17:13:00
4111,4,152,SALE,-1,SALE,4998,2026-09-13 12:57:00
4112,3,233,SALE,-4,SALE,1135,2026-08-21 16:00:00
4113,5,31,SALE,-2,SALE,4948,2026-08-18 19:44:00
4114,3,38,SALE,-4,SALE,2260,2026-07-20 17:17:00
4115,2,227,SALE,-3,SALE,3257,2026-08-13 20:12:00
4116,1,193,SALE,-2,SALE,2081,2026-08-20 20:10:00
4117,3,37,SALE,-2,SALE,3821,2026-08-31 13:18:00
4118,3,154,SALE,-2,SALE,628,2026-05-14 12:54:00
4119,5,223,SALE,-2,SALE,1265,2026-04-25 10:49:00
4120,3,118,SALE,-2,SALE,2534,2026-07-16 15:19:00
4121,3,39,SALE,-2,SALE,164,2026-05-13 14:47:00
4122,4,167,SALE,-2,SALE,3011,2026-05-27 18:26:00
4123,5,31,SALE,-1,SALE,2287,2026-09-26 15:43:00
4124,4,98,SALE,-3,SALE,2513,2026-05-25 11:54:00
4125,2,56,SALE,-3,SALE,4601,2026-07-01 19:42:00
4126,4,93,SALE,-2,SALE,368,2026-08-26 20:44:00
4127,5,158,SALE,-1,SALE,1799,2026-05-04 16:01:00
4128,3,142,SALE,-3,SALE,2221,2026-09-18 19:36:00
4129,5,67,SALE,-1,SALE,789,2026-04-19 17:59:00
4130,5,91,SALE,-4,SALE,4174,2026-08-27 13:09:00
4131,3,223,SALE,-4,SALE,2924,2026-05-09 18:53:00
4132,5,85,SALE,-4,SALE,2682,2026-08-18 12:25:00
4133,4,133,SALE,-1,SALE,4597,2026-08-26 17:37:00
4134,1,24,SALE,-4,SALE,2296,2026-06-17 14:25:00
4135,3,64,SALE,-1,SALE,1898,2026-08-06 10:23:00
4136,2,219,SALE,-3,SALE,1771,2026-08-10 11:27:00
4137,1,113,SALE,-4,SALE,4264,2026-08-24 19:34:00
4138,1,91,SALE,-3,SALE,498,2026-07-17 15:54:00
4139,1,157,SALE,-3,SALE,4104,2026-06-16 16:03:00
4140,3,100,SALE,-3,SALE,2665,2026-07-19 10:27:00
4141,5,134,SALE,-2,SALE,900,2026-08-15 18:41:00
4142,5,15,SALE,-3,SALE,702,2026-09-24 14:02:00
4143,5,20,SALE,-4,SALE,1335,2026-05-31 11:02:00
4144,2,94,SALE,-4,SALE,4140,2026-09-17 20:22:00
4145,1,132,SALE,-3,SALE,1842,2026-06-18 15:39:00
4146,1,86,SALE,-1,SALE,1860,2026-06-01 09:52:00
4147,5,39,SALE,-1,SALE,3830,2026-07-05 18:30:00
4148,1,77,SALE,-4,SALE,3249,2026-09-11 12:28:00
4149,3,165,SALE,-3,SALE,2215,2026-09-23 13:31:00
4150,3,107,SALE,-4,SALE,3858,2026-08-09 10:25:00
4151,1,200,SALE,-1,SALE,3880,2026-07-23 12:25:00
4152,2,155,SALE,-3,SALE,279,2026-09-16 19:52:00
4153,5,20,SALE,-1,SALE,4066,2026-06-29 09:50:00
4154,4,30,SALE,-4,SALE,2627,2026-09-28 17:34:00
4155,4,181,SALE,-4,SALE,2043,2026-06-23 19:14:00
4156,1,142,SALE,-1,SALE,4304,2026-06-09 11:13:00
4157,1,184,SALE,-2,SALE,567,2026-07-20 19:14:00
4158,4,225,SALE,-3,SALE,3765,2026-08-31 19:47:00
4159,2,26,SALE,-3,SALE,3526,2026-09-20 11:38:00
4160,5,218,SALE,-4,SALE,55,2026-09-24 18:59:00
4161,3,99,SALE,-4,SALE,1068,2026-08-09 19:58:00
4162,1,112,SALE,-3,SALE,2186,2026-09-10 14:40:00
4163,5,152,SALE,-4,SALE,2861,2026-06-30 09:52:00
4164,3,3,SALE,-2,SALE,613,2026-04-04 10:33:00
4165,1,234,SALE,-3,SALE,3562,2026-09-26 10:23:00
4166,4,62,SALE,-4,SALE,271,2026-07-13 12:02:00
4167,4,194,SALE,-1,SALE,616,2026-05-03 16:39:00
4168,3,9,SALE,-1,SALE,3481,2026-07-15 18:21:00
4169,2,80,SALE,-3,SALE,1386,2026-06-10 15:27:00
4170,1,134,SALE,-4,SALE,3123,2026-09-02 18:27:00
4171,4,14,SALE,-4,SALE,1129,2026-04-06 17:58:00
4172,3,170,SALE,-1,SALE,4062,2026-08-31 12:35:00
4173,3,5,SALE,-2,SALE,3294,2026-07-18 16:43:00
4174,1,6,SALE,-4,SALE,1573,2026-07-23 13:34:00
4175,2,50,SALE,-2,SALE,27,2026-05-30 17:24:00
4176,4,226,SALE,-4,SALE,4030,2026-06-08 16:18:00
4177,4,145,SALE,-1,SALE,2100,2026-05-02 17:20:00
4178,5,100,SALE,-3,SALE,2124,2026-09-24 20:20:00
4179,1,48,SALE,-3,SALE,3463,2026-05-12 10:01:00
4180,3,179,SALE,-4,SALE,2796,2026-05-25 15:09:00
4181,1,177,SALE,-1,SALE,4942,2026-09-04 17:49:00
4182,4,95,SALE,-2,SALE,4693,2026-09-24 13:00:00
4183,3,188,SALE,-3,SALE,2846,2026-08-10 11:08:00
4184,1,237,SALE,-1,SALE,2278,2026-06-30 16:54:00
4185,4,42,SALE,-3,SALE,3992,2026-07-23 15:56:00
4186,5,63,SALE,-3,SALE,453,2026-05-25 16:42:00
4187,5,41,SALE,-3,SALE,3057,2026-04-30 19:02:00
4188,2,236,SALE,-4,SALE,3097,2026-04-27 17:37:00
4189,4,71,SALE,-4,SALE,2342,2026-05-06 13:30:00
4190,5,120,SALE,-2,SALE,1560,2026-05-13 19:16:00
4191,1,213,SALE,-1,SALE,1712,2026-05-01 17:27:00
4192,5,205,SALE,-1,SALE,1519,2026-06-19 15:06:00
4193,2,148,SALE,-2,SALE,4563,2026-08-27 10:19:00
4194,5,51,SALE,-4,SALE,1335,2026-05-31 11:02:00
4195,2,143,SALE,-4,SALE,4219,2026-05-25 17:18:00
4196,4,36,SALE,-3,SALE,431,2026-07-18 16:10:00
4197,1,237,SALE,-4,SALE,2300,2026-04-14 10:57:00
4198,4,134,SALE,-3,SALE,4662,2026-09-26 11:18:00
4199,3,151,SALE,-3,SALE,1557,2026-08-16 09:11:00
4200,2,237,SALE,-3,SALE,543,2026-06-03 18:42:00
4201,3,113,SALE,-3,SALE,283,2026-09-03 15:45:00
4202,1,20,SALE,-1,SALE,235,2026-08-05 15:48:00
4203,1,162,SALE,-4,SALE,3636,2026-08-11 19:38:00
4204,4,173,SALE,-4,SALE,2099,2026-09-14 11:16:00
4205,4,17,SALE,-1,SALE,2229,2026-07-18 13:00:00
4206,1,52,SALE,-1,SALE,4294,2026-08-28 11:08:00
4207,2,144,SALE,-2,SALE,319,2026-09-06 09:14:00
4208,2,53,SALE,-3,SALE,3751,2026-09-27 16:20:00
4209,4,140,SALE,-2,SALE,4212,2026-09-04 10:29:00
4210,3,45,SALE,-2,SALE,1918,2026-04-17 13:06:00
4211,4,140,SALE,-2,SALE,3054,2026-06-27 18:39:00
4212,1,65,SALE,-1,SALE,2343,2026-06-10 20:58:00
4213,5,205,SALE,-4,SALE,876,2026-06-24 16:25:00
4214,1,144,SALE,-2,SALE,1292,2026-04-09 11:25:00
4215,1,87,SALE,-2,SALE,1137,2026-05-05 09:38:00
4216,2,21,SALE,-4,SALE,2075,2026-04-27 19:00:00
4217,1,207,SALE,-4,SALE,982,2026-06-03 13:11:00
4218,2,213,SALE,-4,SALE,4403,2026-07-14 12:30:00
4219,3,76,SALE,-4,SALE,4550,2026-09-16 15:35:00
4220,2,104,SALE,-3,SALE,3800,2026-05-05 11:55:00
4221,3,123,SALE,-3,SALE,364,2026-04-01 10:11:00
4222,3,5,SALE,-4,SALE,3401,2026-08-23 17:36:00
4223,1,23,SALE,-2,SALE,1076,2026-05-14 11:15:00
4224,4,89,SALE,-3,SALE,4608,2026-04-06 17:11:00
4225,5,44,SALE,-1,SALE,1332,2026-05-25 20:19:00
4226,2,25,SALE,-4,SALE,3873,2026-05-24 19:05:00
4227,3,3,SALE,-4,SALE,4034,2026-09-15 17:39:00
4228,3,158,SALE,-1,SALE,4224,2026-05-08 18:09:00
4229,3,83,SALE,-1,SALE,1305,2026-08-01 16:29:00
4230,3,101,SALE,-3,SALE,1161,2026-08-26 18:34:00
4231,5,186,SALE,-4,SALE,4167,2026-09-12 19:33:00
4232,1,238,SALE,-2,SALE,97,2026-05-11 09:56:00
4233,3,157,SALE,-1,SALE,3794,2026-04-15 16:22:00
4234,4,54,SALE,-4,SALE,979,2026-09-24 14:32:00
4235,5,101,SALE,-4,SALE,4019,2026-05-06 11:06:00
4236,5,59,SALE,-4,SALE,1172,2026-04-05 16:12:00
4237,1,179,SALE,-3,SALE,4585,2026-09-17 20:29:00
4238,4,169,SALE,-4,SALE,211,2026-09-06 15:14:00
4239,2,107,SALE,-1,SALE,1833,2026-06-17 14:58:00
4240,2,224,SALE,-4,SALE,800,2026-09-05 10:27:00
4241,4,167,SALE,-4,SALE,2561,2026-05-21 16:02:00
4242,1,191,SALE,-2,SALE,2072,2026-04-11 10:30:00
4243,4,164,SALE,-3,SALE,3440,2026-07-04 15:37:00
4244,1,156,SALE,-1,SALE,1901,2026-08-18 20:01:00
4245,4,119,SALE,-1,SALE,4914,2026-08-04 17:23:00
4246,1,124,SALE,-3,SALE,4145,2026-07-12 10:13:00
4247,2,236,SALE,-4,SALE,2738,2026-06-15 18:38:00
4248,5,17,SALE,-2,SALE,1790,2026-08-29 15:24:00
4249,3,120,SALE,-1,SALE,3952,2026-07-02 13:33:00
4250,2,24,SALE,-2,SALE,427,2026-09-15 18:30:00
4251,5,194,SALE,-4,SALE,1742,2026-06-06 11:04:00
4252,4,186,SALE,-2,SALE,553,2026-06-26 14:42:00
4253,3,61,SALE,-2,SALE,4763,2026-05-19 19:06:00
4254,3,152,SALE,-3,SALE,2852,2026-05-18 15:46:00
4255,5,33,SALE,-1,SALE,1242,2026-07-28 17:15:00
4256,1,4,SALE,-4,SALE,1247,2026-05-10 17:38:00
4257,4,17,SALE,-3,SALE,2099,2026-09-14 11:16:00
4258,5,31,SALE,-1,SALE,2082,2026-04-29 16:55:00
4259,1,170,SALE,-2,SALE,3552,2026-08-21 10:55:00
4260,3,218,SALE,-3,SALE,4067,2026-04-03 20:05:00
4261,3,60,SALE,-3,SALE,3006,2026-09-09 10:53:00
4262,3,93,SALE,-1,SALE,2136,2026-07-25 11:29:00
4263,5,69,SALE,-2,SALE,3599,2026-04-07 20:59:00
4264,3,178,SALE,-4,SALE,1757,2026-06-11 19:27:00
4265,2,234,SALE,-2,SALE,3905,2026-04-06 15:25:00
4266,1,212,SALE,-1,SALE,3190,2026-04-07 17:56:00
4267,5,233,SALE,-2,SALE,4935,2026-08-05 14:42:00
4268,2,209,SALE,-4,SALE,2574,2026-06-21 20:59:00
4269,5,197,SALE,-3,SALE,2837,2026-05-14 13:09:00
4270,5,125,SALE,-4,SALE,192,2026-07-05 13:23:00
4271,4,73,SALE,-4,SALE,160,2026-07-20 12:38:00
4272,3,208,SALE,-2,SALE,2183,2026-06-02 20:58:00
4273,1,159,SALE,-3,SALE,363,2026-04-17 17:06:00
4274,2,105,SALE,-4,SALE,1988,2026-07-03 10:10:00
4275,2,215,SALE,-2,SALE,3884,2026-06-24 11:55:00
4276,5,182,SALE,-4,SALE,521,2026-05-18 15:12:00
4277,1,74,SALE,-1,SALE,4181,2026-08-04 20:03:00
4278,3,140,SALE,-3,SALE,4755,2026-07-26 18:26:00
4279,3,43,SALE,-4,SALE,2966,2026-05-26 16:13:00
4280,4,217,SALE,-4,SALE,4537,2026-04-23 10:09:00
4281,4,120,SALE,-2,SALE,329,2026-07-29 16:41:00
4282,5,92,SALE,-1,SALE,4206,2026-08-18 16:34:00
4283,1,129,SALE,-1,SALE,4865,2026-05-11 12:55:00
4284,3,59,SALE,-2,SALE,2547,2026-09-03 10:03:00
4285,5,176,SALE,-3,SALE,702,2026-09-24 14:02:00
4286,1,10,SALE,-1,SALE,4484,2026-05-05 16:50:00
4287,3,200,SALE,-2,SALE,4515,2026-04-08 14:46:00
4288,1,7,SALE,-1,SALE,3314,2026-09-01 11:37:00
4289,1,203,SALE,-4,SALE,156,2026-09-12 11:40:00
4290,5,157,SALE,-1,SALE,4244,2026-09-27 20:18:00
4291,1,190,SALE,-3,SALE,1331,2026-06-14 14:54:00
4292,3,46,SALE,-2,SALE,4687,2026-04-25 11:40:00
4293,1,179,SALE,-3,SALE,84,2026-09-02 11:24:00
4294,4,11,SALE,-3,SALE,1379,2026-06-02 15:28:00
4295,2,26,SALE,-2,SALE,645,2026-05-11 18:20:00
4296,1,165,SALE,-2,SALE,2674,2026-08-20 17:26:00
4297,2,9,SALE,-3,SALE,3455,2026-06-02 09:17:00
4298,4,53,SALE,-2,SALE,2407,2026-05-14 11:00:00
4299,5,23,SALE,-2,SALE,1548,2026-06-04 20:39:00
