sale_id,store_id,customer_id,user_id,invoice_number,sale_date,subtotal,discount,tax,total_amount,status
2928,4,424,30,INV-002928,2026-08-15 09:47:00,207495.1,20912.38,33584.89,220167.61,COMPLETED
2929,1,481,5,INV-002929,2026-07-05 09:58:00,35318.58,1142.45,6151.7,40327.83,COMPLETED
2930,5,574,33,INV-002930,2026-09-10 09:30:00,109424.62,8879.23,18098.17,118643.56,COMPLETED
2931,5,259,37,INV-002931,2026-04-29 16:05:00,100974.2,11131.93,16171.61,106013.88,COMPLETED
2932,4,439,30,INV-002932,2026-08-16 17:23:00,149964.28,4396.3,26202.24,171770.22,COMPLETED
2933,5,173,33,INV-002933,2026-09-17 12:17:00,107004.68,4065.32,18529.08,121468.44,COMPLETED
2934,3,540,17,INV-002934,2026-09-13 15:06:00,130800.83,8140.56,22078.85,144739.12,COMPLETED
2935,3,646,17,INV-002935,2026-05-22 10:43:00,176597.75,18960.81,28374.65,186011.59,COMPLETED
2936,2,315,13,INV-002936,2026-07-26 18:50:00,59009.27,2947.98,10091.03,66152.32,COMPLETED
2937,2,355,10,INV-002937,2026-08-12 17:21:00,261961.52,10764.27,45215.5,296412.75,COMPLETED
2938,5,107,38,INV-002938,2026-08-03 14:26:00,178826.31,7281.42,30878.08,202422.97,COMPLETED
2939,3,342,21,INV-002939,2026-06-20 10:37:00,76881.81,4289.63,13066.6,85658.78,COMPLETED
2940,4,687,25,INV-002940,2026-07-25 09:57:00,418505.93,34159.62,69182.34,453528.65,COMPLETED
2941,5,283,33,INV-002941,2026-07-21 19:06:00,383598.11,9217.4,67388.53,441769.24,COMPLETED
2942,1,634,1,INV-002942,2026-04-02 16:07:00,235981.68,10342.22,40615.11,266254.57,COMPLETED
2943,1,180,6,INV-002943,2026-08-31 15:27:00,8518.31,546.98,1434.84,9406.17,COMPLETED
2944,5,543,37,INV-002944,2026-05-06 16:45:00,32287.88,1793.26,5489.04,35983.66,COMPLETED
2945,4,257,29,INV-002945,2026-06-27 09:15:00,19374.04,878.02,3329.28,21825.3,COMPLETED
2946,1,524,1,INV-002946,2026-04-22 17:30:00,36985.43,899.88,6495.4,42580.95,CANCELLED
2947,4,171,26,INV-002947,2026-05-23 16:14:00,320928.91,30145.51,52341.01,343124.41,COMPLETED
2948,2,864,13,INV-002948,2026-05-07 11:26:00,210157.51,22402.71,33795.87,221550.67,COMPLETED
2949,2,829,13,INV-002949,2026-09-05 18:27:00,306627.55,17268.81,52084.57,341443.31,COMPLETED
2950,3,265,17,INV-002950,2026-09-15 20:15:00,112524.88,3928.83,19547.29,128143.34,COMPLETED
2951,2,376,14,INV-002951,2026-07-17 13:45:00,75553.7,6329.61,12460.34,81684.43,COMPLETED
2952,1,423,1,INV-002952,2026-05-03 17:48:00,420918.44,31356.66,70121.12,459682.9,COMPLETED
2953,3,657,17,INV-002953,2026-08-02 13:55:00,255988.88,19623.71,42545.74,278910.91,COMPLETED
2954,4,434,30,INV-002954,2026-06-28 16:03:00,84072.62,4488.62,14325.12,93909.12,COMPLETED
2955,2,183,13,INV-002955,2026-04-19 13:18:00,298629.83,19726.11,50202.67,329106.39,COMPLETED
2956,1,961,2,INV-002956,2026-06-27 20:15:00,213445.02,22569.4,34357.61,225233.23,COMPLETED
2957,5,996,34,INV-002957,2026-06-05 16:06:00,162701.12,12717.72,26997.01,176980.41,COMPLETED
2958,2,733,9,INV-002958,2026-05-06 12:37:00,161896.3,12162.88,26952.02,176685.44,COMPLETED
2959,3,269,17,INV-002959,2026-05-03 11:26:00,192751.5,15208.84,31957.68,209500.34,COMPLETED
2960,4,345,25,INV-002960,2026-09-13 09:17:00,222804.76,13734.13,37632.72,246703.35,COMPLETED
2961,3,214,17,INV-002961,2026-05-16 15:34:00,73809.48,6784.2,12064.55,79089.83,COMPLETED
2962,2,843,14,INV-002962,2026-08-23 20:12:00,29708.25,1584.39,5062.29,33186.15,COMPLETED
2963,2,363,9,INV-002963,2026-06-15 14:21:00,175878.04,10793.46,29715.22,194799.8,COMPLETED
2964,2,440,13,INV-002964,2026-06-12 09:43:00,368077.09,22708.77,62166.29,407534.61,COMPLETED
2965,5,584,33,INV-002965,2026-09-13 10:56:00,195057.17,5204.51,34173.48,224026.14,COMPLETED
2966,3,928,22,INV-002966,2026-05-26 16:13:00,234751.2,10072.02,40442.25,265121.43,COMPLETED
2967,5,218,37,INV-002967,2026-04-18 10:24:00,77817.67,3766.1,13329.28,87380.85,COMPLETED
2968,5,863,37,INV-002968,2026-07-28 12:50:00,300635.95,22912.1,49990.29,327714.14,CANCELLED
2969,2,339,14,INV-002969,2026-08-25 15:02:00,375598.7,21629.86,63714.4,417683.24,COMPLETED
2970,3,760,18,INV-002970,2026-04-26 11:22:00,256857.97,15788.53,43392.5,284461.94,COMPLETED
2971,1,15,5,INV-002971,2026-09-18 10:45:00,68669.1,5454.48,11378.64,74593.26,COMPLETED
2972,4,74,29,INV-002972,2026-05-17 11:51:00,92121.38,3457.96,15959.43,104622.85,COMPLETED
2973,5,465,33,INV-002973,2026-06-12 20:40:00,100151.66,8572.75,16484.2,108063.11,COMPLETED
2974,2,583,9,INV-002974,2026-04-26 17:41:00,190628.74,9796.82,32549.74,213381.66,COMPLETED
2975,4,367,26,INV-002975,2026-04-26 19:20:00,345027.21,15850.09,59251.88,388429.0,COMPLETED
2976,2,782,14,INV-002976,2026-08-01 14:35:00,172758.63,1885.64,30757.14,201630.13,COMPLETED
2977,4,279,30,INV-002977,2026-07-23 13:58:00,87689.24,736.05,15651.57,102604.76,COMPLETED
2978,4,625,26,INV-002978,2026-06-14 17:48:00,228915.32,6287.05,40073.08,262701.35,COMPLETED
2979,3,253,17,INV-002979,2026-04-20 14:52:00,141150.08,5895.13,24345.88,159600.83,COMPLETED
2980,2,528,10,INV-002980,2026-09-11 11:13:00,115078.7,11059.27,18723.5,122742.93,COMPLETED
2981,5,730,34,INV-002981,2026-06-05 18:54:00,111599.91,10315.7,18231.16,119515.37,COMPLETED
2982,4,91,29,INV-002982,2026-05-07 12:59:00,102794.37,504.63,18412.15,120701.89,COMPLETED
2983,2,905,9,INV-002983,2026-07-25 14:00:00,40060.26,681.37,7088.2,46467.09,COMPLETED
2984,3,259,17,INV-002984,2026-04-27 09:43:00,314580.02,17315.01,53507.7,350772.71,COMPLETED
2985,4,701,29,INV-002985,2026-06-20 13:12:00,489902.94,27858.64,83167.97,545212.27,COMPLETED
2986,1,212,2,INV-002986,2026-05-27 11:31:00,437729.56,14920.63,76105.61,498914.54,COMPLETED
2987,1,123,5,INV-002987,2026-06-18 20:29:00,160434.94,14646.63,26241.9,172030.21,COMPLETED
2988,4,861,26,INV-002988,2026-05-11 17:29:00,277538.03,15328.49,47197.72,309407.26,COMPLETED
2989,5,816,37,INV-002989,2026-04-12 15:36:00,43844.62,4282.51,7121.18,46683.29,COMPLETED
2990,4,81,25,INV-002990,2026-05-18 09:08:00,113360.18,10575.67,18501.21,121285.72,COMPLETED
2991,4,151,26,INV-002991,2026-05-21 09:50:00,53227.62,436.38,9502.42,62293.66,COMPLETED
2992,5,782,38,INV-002992,2026-07-30 12:34:00,275121.87,19760.31,45965.07,301326.63,COMPLETED
2993,5,830,38,INV-002993,2026-07-14 14:06:00,346859.13,8208.3,60957.14,399607.97,COMPLETED
2994,5,829,37,INV-002994,2026-08-23 18:40:00,159726.36,2706.87,28263.51,185283.0,COMPLETED
2995,2,778,9,INV-002995,2026-04-02 17:17:00,135575.05,13327.58,22004.55,144252.02,COMPLETED
2996,1,606,6,INV-002996,2026-07-15 12:57:00,195315.39,18493.07,31828.02,208650.34,COMPLETED
2997,3,245,21,INV-002997,2026-05-14 16:06:00,303626.94,18365.51,51347.05,336608.48,COMPLETED
2998,4,280,26,INV-002998,2026-04-15 17:47:00,250181.14,8060.83,43581.66,285701.97,COMPLETED
2999,2,425,10,INV-002999,2026-06-25 18:17:00,35117.49,542.05,6223.58,40799.02,COMPLETED
3000,3,822,17,INV-003000,2026-07-20 12:20:00,504516.63,38231.78,83931.28,550216.13,COMPLETED
3001,5,812,33,INV-003001,2026-04-26 09:56:00,138177.79,12148.76,22685.23,148714.26,COMPLETED
3002,1,847,1,INV-003002,2026-04-14 10:18:00,257733.93,14205.27,43835.16,287363.82,COMPLETED
3003,1,710,2,INV-003003,2026-06-02 14:27:00,143448.4,7183.25,24527.73,160792.88,COMPLETED
3004,5,475,34,INV-003004,2026-08-14 19:35:00,208167.18,20336.78,33809.47,221639.87,COMPLETED
3005,3,239,22,INV-003005,2026-04-01 19:35:00,5604.5,633.26,894.82,5866.06,COMPLETED
3006,3,319,18,INV-003006,2026-09-09 10:53:00,197081.09,13551.62,33035.3,216564.77,COMPLETED
3007,3,227,22,INV-003007,2026-06-16 18:59:00,42664.46,4760.27,6822.75,44726.94,COMPLETED
3008,5,253,34,INV-003008,2026-06-10 14:00:00,41997.34,3116.82,6998.49,45879.01,COMPLETED
3009,1,27,2,INV-003009,2026-07-23 15:54:00,249431.18,21164.12,41088.07,269355.13,COMPLETED
3010,1,130,6,INV-003010,2026-08-14 13:49:00,287399.4,24942.64,47242.21,309698.97,COMPLETED
3011,4,85,26,INV-003011,2026-05-27 18:26:00,79307.43,977.68,14099.35,92429.1,COMPLETED
3012,3,489,17,INV-003012,2026-09-27 11:55:00,50479.26,2949.87,8555.29,56084.68,COMPLETED
3013,4,103,26,INV-003013,2026-09-26 17:50:00,147468.6,13798.15,24060.68,157731.13,COMPLETED
3014,3,91,22,INV-003014,2026-05-11 15:20:00,207290.83,8633.36,35758.35,234415.82,COMPLETED
3015,1,40,2,INV-003015,2026-08-05 09:06:00,375207.24,17183.13,64444.35,422468.46,COMPLETED
3016,1,193,2,INV-003016,2026-06-28 18:51:00,444764.12,18759.69,76680.78,502685.21,COMPLETED
3017,3,134,18,INV-003017,2026-05-02 20:44:00,51639.12,1357.07,9050.77,59332.82,COMPLETED
3018,5,288,33,INV-003018,2026-04-02 09:15:00,323832.2,13127.61,55926.83,366631.42,COMPLETED
3019,3,562,22,INV-003019,2026-08-04 09:43:00,162089.32,12078.71,27001.9,177012.51,COMPLETED
3020,3,390,18,INV-003020,2026-05-05 15:37:00,362991.0,27120.75,60456.65,396326.9,COMPLETED
3021,2,638,14,INV-003021,2026-04-26 14:54:00,226238.8,13539.55,38285.87,250985.12,COMPLETED
3022,2,771,14,INV-003022,2026-07-30 09:23:00,129809.52,5262.66,22418.43,146965.29,COMPLETED
3023,2,303,13,INV-003023,2026-08-15 10:34:00,248750.73,17485.05,41627.82,272893.5,COMPLETED
3024,1,897,5,INV-003024,2026-05-14 09:06:00,132638.92,6155.01,22767.1,149251.01,COMPLETED
3025,3,300,17,INV-003025,2026-07-09 11:19:00,317169.48,23300.13,52896.49,346765.84,COMPLETED
3026,5,248,33,INV-003026,2026-06-18 14:49:00,179831.41,18983.54,28952.62,189800.49,CANCELLED
3027,1,304,5,INV-003027,2026-09-01 15:35:00,185666.44,11640.5,31324.67,205350.61,COMPLETED
3028,4,70,30,INV-003028,2026-07-29 09:38:00,281969.28,15233.69,48012.41,314748.0,COMPLETED
3029,5,355,33,INV-003029,2026-07-26 18:44:00,50163.59,2755.73,8533.42,55941.28,COMPLETED
3030,2,968,9,INV-003030,2026-07-05 20:28:00,228084.76,3671.87,40394.32,264807.21,COMPLETED
3031,5,843,34,INV-003031,2026-08-22 12:36:00,68529.58,3778.59,11655.18,76406.17,COMPLETED
3032,4,720,30,INV-003032,2026-04-08 19:29:00,25998.11,616.3,4568.72,29950.53,COMPLETED
3033,4,939,30,INV-003033,2026-07-03 15:31:00,272320.21,12396.66,46786.23,306709.78,COMPLETED
3034,4,368,30,INV-003034,2026-07-31 19:59:00,107307.87,8777.64,17735.44,116265.67,COMPLETED
3035,2,582,14,INV-003035,2026-06-01 13:24:00,352556.03,12568.11,61197.83,401185.75,COMPLETED
3036,3,281,17,INV-003036,2026-06-12 17:57:00,209701.28,19534.2,34230.07,224397.15,COMPLETED
3037,2,499,14,INV-003037,2026-08-24 15:03:00,182748.31,12024.26,30730.33,201454.38,COMPLETED
3038,5,414,37,INV-003038,2026-05-15 11:52:00,31978.34,1004.89,5575.22,36548.67,COMPLETED
3039,4,791,29,INV-003039,2026-04-30 14:14:00,9115.19,320.57,1583.03,10377.65,COMPLETED
3040,5,644,34,INV-003040,2026-09-05 17:41:00,263402.12,14083.01,44877.45,294196.56,COMPLETED
3041,1,15,6,INV-003041,2026-06-29 18:15:00,390860.31,18985.19,66937.53,438812.65,COMPLETED
3042,5,736,37,INV-003042,2026-08-03 17:28:00,39939.19,1188.38,6975.14,45725.95,COMPLETED
3043,4,85,25,INV-003043,2026-05-25 19:05:00,337867.25,19319.85,57338.54,375885.94,COMPLETED
3044,2,574,10,INV-003044,2026-05-17 12:56:00,290929.84,17838.94,49156.37,322247.27,COMPLETED
3045,2,914,14,INV-003045,2026-06-20 17:17:00,130300.67,6392.04,22303.55,146212.18,COMPLETED
3046,5,617,33,INV-003046,2026-04-16 15:25:00,79584.24,4463.44,13521.74,88642.54,COMPLETED
3047,4,945,26,INV-003047,2026-07-18 13:25:00,186044.21,7227.02,32187.09,211004.28,COMPLETED
3048,2,816,13,INV-003048,2026-05-06 19:59:00,33708.72,1854.78,5733.71,37587.65,COMPLETED
3049,5,702,33,INV-003049,2026-04-21 11:08:00,34112.86,1396.86,5888.88,38604.88,COMPLETED
3050,5,81,37,INV-003050,2026-05-24 15:32:00,59540.37,2495.81,10268.02,67312.58,COMPLETED
3051,4,80,29,INV-003051,2026-09-05 09:48:00,24182.7,459.73,4270.13,27993.1,COMPLETED
3052,2,779,13,INV-003052,2026-07-28 17:47:00,233553.7,20064.59,38428.04,251917.15,COMPLETED
3053,2,558,10,INV-003053,2026-09-17 14:51:00,66159.61,3230.56,11327.23,74256.28,COMPLETED
3054,4,781,29,INV-003054,2026-06-27 18:39:00,206832.04,17426.75,34092.95,223498.24,COMPLETED
3055,5,706,34,INV-003055,2026-05-23 09:30:00,284176.3,18087.25,47896.03,313985.08,COMPLETED
3056,4,670,29,INV-003056,2026-09-02 16:04:00,24754.89,1110.59,4255.97,27900.27,COMPLETED
3057,5,216,38,INV-003057,2026-04-30 19:02:00,147341.98,12512.53,24269.3,159098.75,COMPLETED
3058,3,542,22,INV-003058,2026-06-13 14:32:00,41900.15,2909.58,7018.3,46008.87,COMPLETED
3059,4,388,26,INV-003059,2026-05-19 19:11:00,165907.45,7519.74,28509.78,186897.49,COMPLETED
3060,2,501,9,INV-003060,2026-06-03 15:26:00,47518.83,3967.73,7839.2,51390.3,COMPLETED
3061,4,226,29,INV-003061,2026-09-17 20:15:00,154692.76,8691.75,26280.19,172281.2,COMPLETED
3062,1,42,1,INV-003062,2026-08-16 11:11:00,154711.12,1596.36,27560.66,180675.42,COMPLETED
3063,1,299,1,INV-003063,2026-07-18 15:04:00,176640.52,13311.93,29399.14,192727.73,COMPLETED
3064,1,429,6,INV-003064,2026-06-22 09:47:00,326209.54,20571.95,55014.77,360652.36,COMPLETED
3065,2,922,13,INV-003065,2026-06-27 09:25:00,170834.73,16348.24,27807.57,182294.06,COMPLETED
3066,3,677,17,INV-003066,2026-07-19 18:52:00,130472.79,6482.01,22318.33,146309.11,COMPLETED
3067,5,285,33,INV-003067,2026-05-13 20:32:00,95770.49,5222.61,16298.62,106846.5,COMPLETED
3068,1,777,1,INV-003068,2026-07-31 12:32:00,155914.96,5248.52,27119.96,177786.4,COMPLETED
3069,2,738,10,INV-003069,2026-05-31 13:21:00,21153.54,700.46,3681.55,24134.63,COMPLETED
3070,4,835,30,INV-003070,2026-07-21 10:02:00,31794.64,3384.93,5113.75,33523.46,COMPLETED
3071,4,660,26,INV-003071,2026-06-08 16:38:00,51361.33,2960.32,8712.18,57113.19,COMPLETED
3072,2,983,9,INV-003072,2026-06-21 20:22:00,238878.14,13763.99,40520.54,265634.69,COMPLETED
3073,5,754,34,INV-003073,2026-08-20 11:12:00,198151.94,9744.46,33913.34,222320.82,COMPLETED
3074,3,563,17,INV-003074,2026-06-19 11:39:00,147167.44,10246.03,24645.86,161567.27,COMPLETED
3075,2,677,14,INV-003075,2026-04-10 10:03:00,327955.74,10227.03,57191.16,374919.87,COMPLETED
3076,4,322,30,INV-003076,2026-07-17 20:38:00,332275.84,15830.45,56960.17,373405.56,COMPLETED
3077,5,885,34,INV-003077,2026-04-23 20:01:00,195250.44,7797.03,33741.62,221195.03,COMPLETED
3078,2,593,14,INV-003078,2026-04-25 17:43:00,317877.14,23146.35,53051.55,347782.34,COMPLETED
3079,1,829,6,INV-003079,2026-08-24 18:42:00,104235.24,4430.37,17964.88,117769.75,COMPLETED
3080,1,378,6,INV-003080,2026-07-13 19:15:00,149383.23,14315.67,24312.16,159379.72,COMPLETED
3081,1,452,2,INV-003081,2026-05-12 16:54:00,78890.91,3061.53,13649.28,89478.66,COMPLETED
3082,1,7,1,INV-003082,2026-05-28 13:02:00,127726.36,2482.04,22543.97,147788.29,COMPLETED
3083,3,486,17,INV-003083,2026-09-08 18:04:00,125939.28,6748.08,21454.42,140645.62,COMPLETED
3084,1,96,1,INV-003084,2026-06-03 19:36:00,161332.47,14212.02,26481.68,173602.13,COMPLETED
3085,2,728,14,INV-003085,2026-07-17 13:20:00,254334.52,16485.1,42812.9,280662.32,COMPLETED
3086,4,953,25,INV-003086,2026-09-09 18:06:00,81581.93,5716.46,13655.78,89521.25,COMPLETED
3087,4,433,29,INV-003087,2026-05-02 18:30:00,262091.33,16723.34,44166.23,289534.22,COMPLETED
3088,4,467,29,INV-003088,2026-06-15 17:46:00,122354.42,8408.14,20510.33,134456.61,COMPLETED
3089,4,35,29,INV-003089,2026-07-15 17:08:00,111168.74,10611.05,18100.38,118658.07,COMPLETED
3090,4,708,29,INV-003090,2026-04-24 19:46:00,292730.96,10995.59,50712.37,332447.74,COMPLETED
3091,4,762,25,INV-003091,2026-07-02 11:05:00,174542.02,10359.57,29552.83,193735.28,COMPLETED
3092,2,342,13,INV-003092,2026-08-06 15:39:00,90861.3,5324.01,15396.71,100934.0,COMPLETED
3093,5,428,33,INV-003093,2026-05-03 12:43:00,12806.73,345.55,2243.01,14704.19,COMPLETED
3094,4,915,29,INV-003094,2026-07-26 09:40:00,382443.43,22965.36,64706.05,424184.12,COMPLETED
3095,1,107,5,INV-003095,2026-07-16 11:40:00,168169.65,3869.26,29574.06,193874.45,COMPLETED
3096,1,694,1,INV-003096,2026-09-06 10:32:00,226808.01,20651.96,37108.09,243264.14,COMPLETED
3097,2,249,9,INV-003097,2026-04-27 17:37:00,236729.35,10767.68,40673.1,266634.77,COMPLETED
3098,4,373,29,INV-003098,2026-06-16 14:05:00,98691.12,4454.37,16962.62,111199.37,COMPLETED
3099,5,358,33,INV-003099,2026-09-15 15:25:00,77978.0,4758.94,13179.43,86398.49,COMPLETED
3100,1,458,1,INV-003100,2026-06-15 13:13:00,56069.62,3424.63,9476.09,62121.08,COMPLETED
3101,1,667,6,INV-003101,2026-07-21 18:27:00,223579.85,11188.76,38230.39,250621.48,COMPLETED
3102,3,355,18,INV-003102,2026-04-07 18:01:00,168279.56,12963.6,27956.87,183272.83,COMPLETED
3103,4,101,29,INV-003103,2026-05-23 11:58:00,239737.89,23836.25,38862.29,254763.93,COMPLETED
3104,1,590,1,INV-003104,2026-05-11 19:01:00,167662.44,12198.63,27983.49,183447.3,COMPLETED
3105,3,138,18,INV-003105,2026-08-20 15:23:00,146206.45,3080.37,25762.69,168888.77,COMPLETED
3106,2,275,10,INV-003106,2026-07-03 10:26:00,129609.27,2102.07,22951.29,150458.49,COMPLETED
3107,2,579,13,INV-003107,2026-05-02 12:46:00,41266.36,2878.96,6909.73,45297.13,COMPLETED
3108,2,363,13,INV-003108,2026-09-26 19:01:00,74121.12,4832.29,12471.99,81760.82,COMPLETED
3109,2,80,10,INV-003109,2026-08-16 19:08:00,189354.4,7724.35,32693.41,214323.46,COMPLETED
3110,4,660,29,INV-003110,2026-09-26 19:40:00,280390.9,10840.51,48519.07,318069.46,CANCELLED
3111,5,403,34,INV-003111,2026-08-10 20:05:00,115289.41,10378.88,18883.9,123794.43,COMPLETED
3112,3,285,17,INV-003112,2026-06-06 16:18:00,94668.4,3546.5,16401.94,107523.84,COMPLETED
3113,3,601,22,INV-003113,2026-06-16 19:46:00,65600.58,1436.7,11549.5,75713.38,COMPLETED
3114,2,275,10,INV-003114,2026-06-16 13:42:00,279944.08,15304.74,47635.09,312274.43,COMPLETED
3115,3,29,22,INV-003115,2026-07-19 15:11:00,142549.47,5294.87,24705.83,161960.43,COMPLETED
3116,3,562,21,INV-003116,2026-07-31 11:18:00,180714.58,6061.67,31437.52,206090.43,COMPLETED
3117,5,609,33,INV-003117,2026-08-07 17:57:00,119252.62,3755.52,20789.48,136286.58,COMPLETED
3118,2,651,10,INV-003118,2026-06-28 19:16:00,153573.57,6571.84,26460.3,173462.03,COMPLETED
3119,4,865,26,INV-003119,2026-07-02 16:36:00,141236.09,12001.41,23262.25,152496.93,COMPLETED
3120,1,239,1,INV-003120,2026-08-02 17:06:00,286742.77,21368.57,47767.35,313141.55,COMPLETED
3121,3,969,17,INV-003121,2026-07-01 10:49:00,74435.95,4559.39,12577.78,82454.34,COMPLETED
3122,3,941,21,INV-003122,2026-04-29 10:49:00,127874.7,10331.09,21157.85,138701.46,COMPLETED
3123,1,324,2,INV-003123,2026-09-02 18:27:00,313120.47,22308.39,52346.18,343158.26,COMPLETED
3124,5,823,37,INV-003124,2026-08-03 10:50:00,153877.05,4736.18,26845.36,175986.23,COMPLETED
3125,2,641,9,INV-003125,2026-07-30 11:12:00,138183.87,7923.78,23446.82,153706.91,COMPLETED
3126,4,385,25,INV-003126,2026-04-29 10:21:00,95253.61,5315.06,16188.93,106127.48,COMPLETED
3127,5,121,37,INV-003127,2026-07-31 12:14:00,204785.36,15411.41,34087.32,223461.27,COMPLETED
3128,5,912,33,INV-003128,2026-04-30 10:00:00,201435.46,6778.98,35038.16,229694.64,COMPLETED
3129,5,513,38,INV-003129,2026-09-15 19:21:00,47223.6,2968.71,7965.89,52220.78,COMPLETED
3130,5,547,37,INV-003130,2026-08-31 12:01:00,108276.76,4837.98,18618.99,122057.77,COMPLETED
3131,5,193,34,INV-003131,2026-05-19 10:25:00,560294.26,29545.96,95534.7,626283.0,COMPLETED
3132,4,22,29,INV-003132,2026-08-11 10:03:00,175668.27,12618.14,29349.03,192399.16,COMPLETED
3133,4,221,29,INV-003133,2026-08-06 13:37:00,261808.8,14394.57,44534.55,291948.78,COMPLETED
3134,5,262,34,INV-003134,2026-07-28 17:06:00,62832.52,5907.25,10246.55,67171.82,COMPLETED
3135,1,613,1,INV-003135,2026-07-28 09:40:00,68171.85,1440.72,12011.6,78742.73,COMPLETED
3136,3,87,17,INV-003136,2026-09-13 20:45:00,256421.61,12926.47,43829.12,287324.26,COMPLETED
3137,3,824,18,INV-003137,2026-06-28 18:28:00,180037.1,11020.91,30422.91,199439.1,COMPLETED
3138,5,994,33,INV-003138,2026-04-18 19:45:00,294456.94,8589.06,51456.21,337324.09,COMPLETED
3139,1,358,6,INV-003139,2026-06-03 17:57:00,225939.76,15461.27,37886.11,248364.6,COMPLETED
3140,2,858,9,INV-003140,2026-06-22 16:37:00,106483.13,4992.16,18268.38,119759.35,COMPLETED
3141,5,753,38,INV-003141,2026-08-09 09:55:00,538.28,64.06,85.36,559.58,COMPLETED
3142,2,878,10,INV-003142,2026-09-03 19:14:00,264973.3,8919.38,46089.71,302143.63,COMPLETED
3143,4,195,25,INV-003143,2026-06-25 19:50:00,37798.73,1108.25,6604.29,43294.77,COMPLETED
3144,3,45,18,INV-003144,2026-06-10 20:25:00,189044.66,7073.94,32754.73,214725.45,COMPLETED
3145,4,974,26,INV-003145,2026-08-21 16:21:00,187813.87,10110.0,31986.69,209690.56,COMPLETED
3146,3,841,18,INV-003146,2026-09-28 18:26:00,148167.2,10827.47,24721.16,162060.89,COMPLETED
3147,1,777,6,INV-003147,2026-08-20 20:50:00,226457.8,19680.48,37219.91,243997.23,COMPLETED
3148,2,558,9,INV-003148,2026-08-18 12:56:00,44221.61,3019.54,7416.37,48618.44,COMPLETED
3149,3,917,22,INV-003149,2026-07-21 20:24:00,92765.31,3983.76,15980.68,104762.23,COMPLETED
3150,4,390,29,INV-003150,2026-06-28 18:46:00,27718.04,1350.96,4746.07,31113.15,COMPLETED
3151,1,395,6,INV-003151,2026-06-19 12:13:00,191308.58,17313.7,31319.08,205313.96,COMPLETED
3152,1,137,5,INV-003152,2026-09-05 11:28:00,69452.86,6046.03,11413.23,74820.06,COMPLETED
3153,3,49,18,INV-003153,2026-09-10 20:44:00,33639.08,2012.95,5692.7,37318.83,COMPLETED
3154,1,42,1,INV-003154,2026-09-04 10:01:00,291640.99,16338.24,49554.49,324857.24,COMPLETED
3155,3,22,17,INV-003155,2026-05-22 17:53:00,171897.41,6487.68,29773.75,195183.48,COMPLETED
3156,4,366,30,INV-003156,2026-07-28 16:50:00,103806.65,7934.43,17257.0,113129.22,COMPLETED
3157,2,465,13,INV-003157,2026-06-06 18:45:00,153281.12,626.55,27477.82,180132.39,COMPLETED
3158,1,149,2,INV-003158,2026-05-12 12:41:00,217614.96,10364.34,37305.11,244555.73,COMPLETED
3159,3,717,17,INV-003159,2026-06-07 11:07:00,150716.83,5204.03,26192.31,171705.11,COMPLETED
3160,2,452,10,INV-003160,2026-07-13 13:42:00,101273.19,8525.26,16694.63,109442.56,COMPLETED
3161,4,452,30,INV-003161,2026-09-11 19:13:00,73144.32,4929.67,12278.64,80493.29,COMPLETED
3162,4,165,30,INV-003162,2026-04-14 20:30:00,71337.53,5199.15,11904.91,78043.29,COMPLETED
3163,2,14,13,INV-003163,2026-07-23 12:39:00,257820.82,12030.62,44242.23,290032.43,COMPLETED
3164,4,74,26,INV-003164,2026-07-30 20:48:00,225000.39,11620.95,38408.3,251787.74,COMPLETED
3165,3,352,22,INV-003165,2026-05-23 19:02:00,134686.68,6221.35,23123.76,151589.09,COMPLETED
3166,3,342,21,INV-003166,2026-04-01 10:08:00,104898.03,2753.51,18386.02,120530.54,CANCELLED
3167,3,58,18,INV-003167,2026-08-20 18:33:00,157296.57,10191.95,26478.83,173583.45,COMPLETED
3168,4,714,26,INV-003168,2026-08-19 11:35:00,74515.48,4761.03,12555.8,82310.25,COMPLETED
3169,4,227,30,INV-003169,2026-06-23 20:54:00,83396.37,4013.41,14288.93,93671.89,COMPLETED
3170,2,122,9,INV-003170,2026-05-12 14:14:00,303337.99,15959.0,51728.22,339107.21,COMPLETED
3171,3,216,17,INV-003171,2026-09-09 10:17:00,439774.61,22500.58,75109.32,492383.35,COMPLETED
3172,3,1,21,INV-003172,2026-05-10 15:52:00,251534.61,24169.95,40925.64,268290.3,COMPLETED
3173,4,101,25,INV-003173,2026-04-08 15:40:00,109709.99,5742.81,18714.09,122681.27,COMPLETED
3174,4,972,25,INV-003174,2026-06-05 10:27:00,88351.28,5087.37,14987.5,98251.41,COMPLETED
3175,1,896,1,INV-003175,2026-09-16 19:54:00,172150.49,13392.74,28576.39,187334.14,CANCELLED
3176,5,486,38,INV-003176,2026-08-22 17:54:00,121376.52,7396.45,20516.41,134496.48,COMPLETED
3177,5,759,33,INV-003177,2026-07-01 13:10:00,109300.08,6877.1,18436.13,120859.11,COMPLETED
3178,5,500,38,INV-003178,2026-08-26 14:54:00,137059.16,10030.69,22865.12,149893.59,COMPLETED
3179,1,468,2,INV-003179,2026-09-09 18:02:00,103702.2,8391.16,17155.99,112467.03,COMPLETED
3180,4,236,26,INV-003180,2026-04-03 18:44:00,241622.2,11601.0,41403.81,271425.01,COMPLETED
3181,4,248,29,INV-003181,2026-07-23 13:58:00,153883.05,12410.55,25465.06,166937.56,COMPLETED
